id_event,id_article,article_bias,id_sentence,sentence_text,bias_score
1,3.0,3,4,Those tales were largely debunked in a Kentucky Center for Investigative Reporting expose that revealed that Johnson was accused by a then 17-year-old Maranda Richmond of drunkenly sexually assaulting her on New Year's Eve 2012.,0
1,3.0,3,5,"Johnson, a 57-year-old Republican who represented mostly rural Bullitt County, denied the allegation Tuesday during a news conference at his church.",0
1,3.0,3,6,He also defied bipartisan calls for him to resign.,0
1,3.0,3,7,"""This allegation concerning this lady, this young girl, absolutely has no merit, these are unfounded accusations, totally,"" he said.",0
1,3.0,3,8,"But a little after 7 p.m. Wednesday, Johnson killed himself with a gunshot to the head, police said, about two hours after posting another strident denial on a since-deleted Facebook post in which he also wrote that post-traumatic stress disorder fro",1
1,3.0,3,9,"""I cannot handle it any longer .",0
1,3.0,3,10,"BUT HEAVEN IS MY HOME,"" he wrote.",0
1,3.0,3,11,"Not long after his death was ruled a suicide, Johnson's wife, Rebecca, who is the ""pastor"" of their church, announced Thursday that she will run for his seat and called her husband's death a ""high-tech lynching based on lies and half-truths.""",1
1,3.0,3,12,KCIP found that Johnson's claim that he had brought a dead woman back to life while serving as a missionary in South America was based on a letter written by another preacher who admitted he hadn't seen the supposed miracle and only heard about it.,0
1,3.0,3,13,"And while the Kentucky reporters found records that placed Johnson in New York City on or around 9/11, it's unlikely he watched a plane crash into one of the Twin Towers from ""The New Yorker Hotel,"" as he claimed on the web site.",0
1,3.0,3,14,"The Wyndham New Yorker Hotel is not a mile away, as Johnson wrote.",0
1,3.0,3,15,"It's about three miles north of Ground Zero, in Midtown Manhattan.",0
1,3.0,3,16,"Before his suicide, Johnson made national news during his campaign for posting racist remarks online about former President Barack Obama and Michelle Obama.",1
1,3.0,3,17,That didn't stop him from getting elected last year in an overwhelmingly white and conservative corner of Kentucky.,0
1,3.0,3,18,"Johnson claimed to have a ""doctorate of divinity"" from a Des Moines, Iowa, bible school.",0
1,3.0,3,19,The Kentucky Center for Investigative Reporting found no evidence to support that.,0
1,4.0,2,t,"Matt Bevin, Rand Paul Respond to Dan Johnson's Death",1
1,4.0,2,0,"After Kentucky State Rep. Dan Johnson died Wednesday in an apparent suicide amid allegations that he sexually assaulted a teenager, politicians in the state called for kindness and an end to ""nasty, vulgar comments"" about Johnson's death.",1
1,4.0,2,1,The allegations against Johnson surfaced in an investigation published by the Kentucky Center for Investigative Reporting.,1
1,4.0,2,2,"Maranda Richmond, who did not respond to TIME's request for comment on Thursday, told the news organization that Johnson molested her on New Year's Eve in 2012 when he was a pastor at the Heart of Fire Church.",0
1,4.0,2,3,"The Kentucky Center for Investigative Reporting said it corroborated her account with her family members, Facebook messages she sent to Johnson and notes from her therapist.",1
1,4.0,2,4,Richmond said that she reported the incident to the Louisville police in 2013.,0
1,4.0,2,5,"Police investigated the matter, but never pressed charges.",1
1,4.0,2,6,Louisville police did not immediately respond to TIME's request for comment.,0
1,4.0,2,7,"After the allegations broke, Kentucky lawmakers on both sides of the aisle called for Johnson to resign.",1
1,4.0,2,8,"At a press conference on Tuesday, Johnson denied the allegations and vowed to stay in the Kentucky House of Representatives.",1
1,4.0,2,9,He was found dead on Wednesday night.,1
1,4.0,2,10,"Paul Ham, the chairman of the Bullit County GOP, criticized the Kentucky Center for Investigative Reporting in a Thursday interview with the Washington Post.",0
1,4.0,2,11,"""The story was based on hearsay: no arrest, no conviction, no jail time,"" he said.",0
1,4.0,2,12,"""Back when the Constitution meant something, a man could stand before a jury of his peers.",0
1,4.0,2,13,"But now, it's just, 'Let's just make some accusations and run with it.'",1
1,4.0,2,14,"We're in a very bad place.""",0
1,4.0,2,15,"Others, like Republican Reps. Wesley Morgan and Jeff Hoover, seemed to echo Ham's sentiment.",1
1,4.0,2,16,"Hoover resigned as the House's Speaker last month (but kept his seat in the chamber) following allegations of sexual harassment, which he denied.",1
1,4.0,2,17,"Michael Skoler, the president of Louisville Public Media, which owns the Kentucky Center for Investigative Reporting, said that it was ""deeply sad"" over Johnson's death, but noted that Johnson had declined their numerous requests to speak about Rich",1
1,4.0,2,18,Other state lawmakers called for kindness in the wake of Johnson's death.,1
1,4.0,2,19,"On Thursday afternoon, Johnson's widow said she wanted to take his seat in the Kentucky House.",0
1,4.0,4,t,"Matt Bevin, Rand Paul Respond to Dan Johnson's Death",1
1,4.0,4,0,"After Kentucky State Rep. Dan Johnson died Wednesday in an apparent suicide amid allegations that he sexually assaulted a teenager, politicians in the state called for kindness and an end to ""nasty, vulgar comments"" about Johnson's death.",1
1,4.0,4,1,The allegations against Johnson surfaced in an investigation published by the Kentucky Center for Investigative Reporting.,1
1,4.0,4,2,"Maranda Richmond, who did not respond to TIME's request for comment on Thursday, told the news organization that Johnson molested her on New Year's Eve in 2012 when he was a pastor at the Heart of Fire Church.",1
1,4.0,4,3,"The Kentucky Center for Investigative Reporting said it corroborated her account with her family members, Facebook messages she sent to Johnson and notes from her therapist.",0
1,4.0,4,4,Richmond said that she reported the incident to the Louisville police in 2013.,1
1,4.0,4,5,"Police investigated the matter, but never pressed charges.",1
1,4.0,4,6,Louisville police did not immediately respond to TIME's request for comment.,1
1,4.0,4,7,"After the allegations broke, Kentucky lawmakers on both sides of the aisle called for Johnson to resign.",1
1,4.0,4,8,"At a press conference on Tuesday, Johnson denied the allegations and vowed to stay in the Kentucky House of Representatives.",1
1,4.0,4,9,He was found dead on Wednesday night.,0
1,4.0,4,10,"Paul Ham, the chairman of the Bullit County GOP, criticized the Kentucky Center for Investigative Reporting in a Thursday interview with the Washington Post.",1
1,4.0,4,11,"""The story was based on hearsay: no arrest, no conviction, no jail time,"" he said.",1
1,4.0,4,12,"""Back when the Constitution meant something, a man could stand before a jury of his peers.",1
1,4.0,4,13,"But now, it's just, 'Let's just make some accusations and run with it.'",1
1,4.0,4,14,"We're in a very bad place.""",1
1,4.0,4,15,"Others, like Republican Reps. Wesley Morgan and Jeff Hoover, seemed to echo Ham's sentiment.",1
1,4.0,4,16,"Hoover resigned as the House's Speaker last month (but kept his seat in the chamber) following allegations of sexual harassment, which he denied.",1
1,4.0,4,17,"Michael Skoler, the president of Louisville Public Media, which owns the Kentucky Center for Investigative Reporting, said that it was ""deeply sad"" over Johnson's death, but noted that Johnson had declined their numerous requests to speak about Rich",0
1,4.0,4,18,Other state lawmakers called for kindness in the wake of Johnson's death.,1
1,4.0,4,19,"On Thursday afternoon, Johnson's widow said she wanted to take his seat in the Kentucky House.",1
1,4.0,3,t,"Matt Bevin, Rand Paul Respond to Dan Johnson's Death",0
1,4.0,3,0,"After Kentucky State Rep. Dan Johnson died Wednesday in an apparent suicide amid allegations that he sexually assaulted a teenager, politicians in the state called for kindness and an end to ""nasty, vulgar comments"" about Johnson's death.",0
1,4.0,3,1,The allegations against Johnson surfaced in an investigation published by the Kentucky Center for Investigative Reporting.,0
1,4.0,3,2,"Maranda Richmond, who did not respond to TIME's request for comment on Thursday, told the news organization that Johnson molested her on New Year's Eve in 2012 when he was a pastor at the Heart of Fire Church.",1
1,4.0,3,3,"The Kentucky Center for Investigative Reporting said it corroborated her account with her family members, Facebook messages she sent to Johnson and notes from her therapist.",1
1,4.0,3,4,Richmond said that she reported the incident to the Louisville police in 2013.,0
1,4.0,3,5,"Police investigated the matter, but never pressed charges.",1
1,4.0,3,6,Louisville police did not immediately respond to TIME's request for comment.,0
1,4.0,3,7,"After the allegations broke, Kentucky lawmakers on both sides of the aisle called for Johnson to resign.",1
1,4.0,3,8,"At a press conference on Tuesday, Johnson denied the allegations and vowed to stay in the Kentucky House of Representatives.",0
1,4.0,3,9,He was found dead on Wednesday night.,0
1,4.0,3,10,"Paul Ham, the chairman of the Bullit County GOP, criticized the Kentucky Center for Investigative Reporting in a Thursday interview with the Washington Post.",1
1,4.0,3,11,"""The story was based on hearsay: no arrest, no conviction, no jail time,"" he said.",1
1,4.0,3,12,"""Back when the Constitution meant something, a man could stand before a jury of his peers.",1
1,4.0,3,13,"But now, it's just, 'Let's just make some accusations and run with it.'",0
1,4.0,3,14,"We're in a very bad place.""",0
1,4.0,3,15,"Others, like Republican Reps. Wesley Morgan and Jeff Hoover, seemed to echo Ham's sentiment.",0
1,4.0,3,16,"Hoover resigned as the House's Speaker last month (but kept his seat in the chamber) following allegations of sexual harassment, which he denied.",1
1,4.0,3,17,"Michael Skoler, the president of Louisville Public Media, which owns the Kentucky Center for Investigative Reporting, said that it was ""deeply sad"" over Johnson's death, but noted that Johnson had declined their numerous requests to speak about Rich",1
1,4.0,3,18,Other state lawmakers called for kindness in the wake of Johnson's death.,0
1,4.0,3,19,"On Thursday afternoon, Johnson's widow said she wanted to take his seat in the Kentucky House.",0
1,4.0,3,t,"Matt Bevin, Rand Paul Respond to Dan Johnson's Death",1
1,4.0,3,0,"After Kentucky State Rep. Dan Johnson died Wednesday in an apparent suicide amid allegations that he sexually assaulted a teenager, politicians in the state called for kindness and an end to ""nasty, vulgar comments"" about Johnson's death.",1
1,4.0,3,1,The allegations against Johnson surfaced in an investigation published by the Kentucky Center for Investigative Reporting.,0
1,4.0,3,2,"Maranda Richmond, who did not respond to TIME's request for comment on Thursday, told the news organization that Johnson molested her on New Year's Eve in 2012 when he was a pastor at the Heart of Fire Church.",0
1,4.0,3,3,"The Kentucky Center for Investigative Reporting said it corroborated her account with her family members, Facebook messages she sent to Johnson and notes from her therapist.",0
1,4.0,3,4,Richmond said that she reported the incident to the Louisville police in 2013.,0
1,4.0,3,5,"Police investigated the matter, but never pressed charges.",0
1,4.0,3,6,Louisville police did not immediately respond to TIME's request for comment.,0
1,4.0,3,7,"After the allegations broke, Kentucky lawmakers on both sides of the aisle called for Johnson to resign.",0
1,4.0,3,8,"At a press conference on Tuesday, Johnson denied the allegations and vowed to stay in the Kentucky House of Representatives.",0
1,4.0,3,9,He was found dead on Wednesday night.,1
1,4.0,3,10,"Paul Ham, the chairman of the Bullit County GOP, criticized the Kentucky Center for Investigative Reporting in a Thursday interview with the Washington Post.",0
1,4.0,3,11,"""The story was based on hearsay: no arrest, no conviction, no jail time,"" he said.",0
1,4.0,3,12,"""Back when the Constitution meant something, a man could stand before a jury of his peers.",0
1,4.0,3,13,"But now, it's just, 'Let's just make some accusations and run with it.'",0
1,4.0,3,14,"We're in a very bad place.""",0
1,4.0,3,15,"Others, like Republican Reps. Wesley Morgan and Jeff Hoover, seemed to echo Ham's sentiment.",0
1,4.0,3,16,"Hoover resigned as the House's Speaker last month (but kept his seat in the chamber) following allegations of sexual harassment, which he denied.",1
1,4.0,3,17,"Michael Skoler, the president of Louisville Public Media, which owns the Kentucky Center for Investigative Reporting, said that it was ""deeply sad"" over Johnson's death, but noted that Johnson had declined their numerous requests to speak about Rich",1
1,4.0,3,18,Other state lawmakers called for kindness in the wake of Johnson's death.,1
1,4.0,3,19,"On Thursday afternoon, Johnson's widow said she wanted to take his seat in the Kentucky House.",0
1,5.0,3,t,Widow of Kentucky State Rep. Dan Johnson says she'll pursue his seat,0
1,5.0,3,0,"The wife of Kentucky State Rep. Dan Johnson, who killed himself on Wednesday amid a bombshell report's accusations of sexual assault, announced Thursday that she would pursue her husband's seat, saying ""his fight will go on.""",0
1,5.0,3,1,"Dan Johnson, a preacher and a Republican, committed suicide Wednesday on a bridge in Mt.",0
1,5.0,3,2,"Washington, according to Bullitt County Sheriff Donnie Tinnell.",0
1,5.0,3,3,"The coroner confirmed that Johnson died of a single gunshot wound to the head, and the weapon was found near the 57-year-old's body.",1
1,5.0,3,4,"The statement from Johnson's widow, Rebecca, said she was running for the position because ""these high-tech lynchings based on lies and half-truths can't be allowed to win the day.""",0
1,5.0,3,5,"""Dan is gone but the story of his life is far from over,"" she said.",1
1,5.0,3,6,His death occurred just days after the Kentucky Center for Investigative Reporting published a detailed set of allegations from a woman who claimed that Johnson sexually assaulted her when she was 17.,0
1,5.0,3,7,"The lawmaker denied the accusations on Tuesday, calling them ""totally false.""",1
1,5.0,3,8,"He said they were part of a nationwide strategy for defeating conservative Republicans, referencing claims also made against Republican Alabama Senate candidate Roy Moore.",0
1,5.0,3,9,"But the next day, Johnson posted an ominous message on his Facebook page, part of which prompted his family to report him missing, the sheriff said Thursday.",0
1,5.0,3,10,"In the post, he asked for people to take care of his wife and wrote that post-traumatic stress disorder ""is a sickness that will take my life, I cannot handle it any longer.",0
1,5.0,3,11,"It has won this life, BUT HEAVEN IS MY HOME.""",1
1,5.0,3,12,The post appears to have been removed.,1
1,5.0,3,13,"The woman who made the accusations against Dan Johnson, Maranda Richmond, said she attended a New Year's Eve party at his house in 2012.",1
1,5.0,3,14,"She reportedly fell asleep on the couch, and in the early hours of Jan. 1, 2013, claimed she woke up to him kneeling over her and alleged he assaulted her.",0
1,5.0,3,15,Richmond said that she reported the episode but Louisville police closed the case without charges.,1
1,5.0,3,16,The case has since been reopened.,0
1,5.0,3,17,"Johnson was elected to the State Legislature in 2016, part of a wave of Republican victories that gave the GOP control of the Kentucky House of Representatives for the first time in nearly 100 years.",0
1,5.0,3,18,"The pastor of Heart of Fire church in Louisville, Johnson sponsored a number of bills involving religious liberty and teaching the Bible in public schools.",0
1,5.0,3,19,But he was mostly out of the spotlight until the investigative story broke.,0
1,5.0,3,t,Widow of Kentucky State Rep. Dan Johnson says she'll pursue his seat,1
1,5.0,3,0,"The wife of Kentucky State Rep. Dan Johnson, who killed himself on Wednesday amid a bombshell report's accusations of sexual assault, announced Thursday that she would pursue her husband's seat, saying ""his fight will go on.""",1
1,5.0,3,1,"Dan Johnson, a preacher and a Republican, committed suicide Wednesday on a bridge in Mt.",1
1,5.0,3,2,"Washington, according to Bullitt County Sheriff Donnie Tinnell.",1
1,5.0,3,3,"The coroner confirmed that Johnson died of a single gunshot wound to the head, and the weapon was found near the 57-year-old's body.",1
1,5.0,3,4,"The statement from Johnson's widow, Rebecca, said she was running for the position because ""these high-tech lynchings based on lies and half-truths can't be allowed to win the day.""",1
1,5.0,3,5,"""Dan is gone but the story of his life is far from over,"" she said.",1
1,5.0,3,6,His death occurred just days after the Kentucky Center for Investigative Reporting published a detailed set of allegations from a woman who claimed that Johnson sexually assaulted her when she was 17.,1
1,5.0,3,7,"The lawmaker denied the accusations on Tuesday, calling them ""totally false.""",1
1,5.0,3,8,"He said they were part of a nationwide strategy for defeating conservative Republicans, referencing claims also made against Republican Alabama Senate candidate Roy Moore.",0
1,5.0,3,9,"But the next day, Johnson posted an ominous message on his Facebook page, part of which prompted his family to report him missing, the sheriff said Thursday.",1
1,5.0,3,10,"In the post, he asked for people to take care of his wife and wrote that post-traumatic stress disorder ""is a sickness that will take my life, I cannot handle it any longer.",1
1,5.0,3,11,"It has won this life, BUT HEAVEN IS MY HOME.""",1
1,5.0,3,12,The post appears to have been removed.,0
1,5.0,3,13,"The woman who made the accusations against Dan Johnson, Maranda Richmond, said she attended a New Year's Eve party at his house in 2012.",1
1,5.0,3,14,"She reportedly fell asleep on the couch, and in the early hours of Jan. 1, 2013, claimed she woke up to him kneeling over her and alleged he assaulted her.",1
1,5.0,3,15,Richmond said that she reported the episode but Louisville police closed the case without charges.,1
1,5.0,3,16,The case has since been reopened.,1
1,5.0,3,17,"Johnson was elected to the State Legislature in 2016, part of a wave of Republican victories that gave the GOP control of the Kentucky House of Representatives for the first time in nearly 100 years.",1
1,5.0,3,18,"The pastor of Heart of Fire church in Louisville, Johnson sponsored a number of bills involving religious liberty and teaching the Bible in public schools.",1
1,5.0,3,19,But he was mostly out of the spotlight until the investigative story broke.,1
1,5.0,3,t,Widow of Kentucky State Rep. Dan Johnson says she'll pursue his seat,1
1,5.0,3,0,"The wife of Kentucky State Rep. Dan Johnson, who killed himself on Wednesday amid a bombshell report's accusations of sexual assault, announced Thursday that she would pursue her husband's seat, saying ""his fight will go on.""",1
1,5.0,3,1,"Dan Johnson, a preacher and a Republican, committed suicide Wednesday on a bridge in Mt.",0
1,5.0,3,2,"Washington, according to Bullitt County Sheriff Donnie Tinnell.",0
1,5.0,3,3,"The coroner confirmed that Johnson died of a single gunshot wound to the head, and the weapon was found near the 57-year-old's body.",0
1,5.0,3,4,"The statement from Johnson's widow, Rebecca, said she was running for the position because ""these high-tech lynchings based on lies and half-truths can't be allowed to win the day.""",0
1,5.0,3,5,"""Dan is gone but the story of his life is far from over,"" she said.",0
1,5.0,3,6,His death occurred just days after the Kentucky Center for Investigative Reporting published a detailed set of allegations from a woman who claimed that Johnson sexually assaulted her when she was 17.,1
1,5.0,3,7,"The lawmaker denied the accusations on Tuesday, calling them ""totally false.""",1
1,5.0,3,8,"He said they were part of a nationwide strategy for defeating conservative Republicans, referencing claims also made against Republican Alabama Senate candidate Roy Moore.",1
1,5.0,3,9,"But the next day, Johnson posted an ominous message on his Facebook page, part of which prompted his family to report him missing, the sheriff said Thursday.",1
1,5.0,3,10,"In the post, he asked for people to take care of his wife and wrote that post-traumatic stress disorder ""is a sickness that will take my life, I cannot handle it any longer.",0
1,5.0,3,11,"It has won this life, BUT HEAVEN IS MY HOME.""",0
1,5.0,3,12,The post appears to have been removed.,1
1,5.0,3,13,"The woman who made the accusations against Dan Johnson, Maranda Richmond, said she attended a New Year's Eve party at his house in 2012.",1
1,5.0,3,14,"She reportedly fell asleep on the couch, and in the early hours of Jan. 1, 2013, claimed she woke up to him kneeling over her and alleged he assaulted her.",1
1,5.0,3,15,Richmond said that she reported the episode but Louisville police closed the case without charges.,0
1,5.0,3,16,The case has since been reopened.,1
1,5.0,3,17,"Johnson was elected to the State Legislature in 2016, part of a wave of Republican victories that gave the GOP control of the Kentucky House of Representatives for the first time in nearly 100 years.",1
1,5.0,3,18,"The pastor of Heart of Fire church in Louisville, Johnson sponsored a number of bills involving religious liberty and teaching the Bible in public schools.",0
1,5.0,3,19,But he was mostly out of the spotlight until the investigative story broke.,0
1,5.0,3,t,Widow of Kentucky State Rep. Dan Johnson says she'll pursue his seat,1
1,5.0,3,0,"The wife of Kentucky State Rep. Dan Johnson, who killed himself on Wednesday amid a bombshell report's accusations of sexual assault, announced Thursday that she would pursue her husband's seat, saying ""his fight will go on.""",1
1,5.0,3,1,"Dan Johnson, a preacher and a Republican, committed suicide Wednesday on a bridge in Mt.",1
1,5.0,3,2,"Washington, according to Bullitt County Sheriff Donnie Tinnell.",0
1,5.0,3,3,"The coroner confirmed that Johnson died of a single gunshot wound to the head, and the weapon was found near the 57-year-old's body.",1
1,5.0,3,4,"The statement from Johnson's widow, Rebecca, said she was running for the position because ""these high-tech lynchings based on lies and half-truths can't be allowed to win the day.""",1
1,5.0,3,5,"""Dan is gone but the story of his life is far from over,"" she said.",0
1,5.0,3,6,His death occurred just days after the Kentucky Center for Investigative Reporting published a detailed set of allegations from a woman who claimed that Johnson sexually assaulted her when she was 17.,1
1,5.0,3,7,"The lawmaker denied the accusations on Tuesday, calling them ""totally false.""",0
1,5.0,3,8,"He said they were part of a nationwide strategy for defeating conservative Republicans, referencing claims also made against Republican Alabama Senate candidate Roy Moore.",0
1,5.0,3,9,"But the next day, Johnson posted an ominous message on his Facebook page, part of which prompted his family to report him missing, the sheriff said Thursday.",0
1,5.0,3,10,"In the post, he asked for people to take care of his wife and wrote that post-traumatic stress disorder ""is a sickness that will take my life, I cannot handle it any longer.",1
1,5.0,3,11,"It has won this life, BUT HEAVEN IS MY HOME.""",0
1,5.0,3,12,The post appears to have been removed.,0
1,5.0,3,13,"The woman who made the accusations against Dan Johnson, Maranda Richmond, said she attended a New Year's Eve party at his house in 2012.",0
1,5.0,3,14,"She reportedly fell asleep on the couch, and in the early hours of Jan. 1, 2013, claimed she woke up to him kneeling over her and alleged he assaulted her.",1
1,5.0,3,15,Richmond said that she reported the episode but Louisville police closed the case without charges.,0
1,5.0,3,16,The case has since been reopened.,0
1,5.0,3,17,"Johnson was elected to the State Legislature in 2016, part of a wave of Republican victories that gave the GOP control of the Kentucky House of Representatives for the first time in nearly 100 years.",0
1,5.0,3,18,"The pastor of Heart of Fire church in Louisville, Johnson sponsored a number of bills involving religious liberty and teaching the Bible in public schools.",0
1,5.0,3,19,But he was mostly out of the spotlight until the investigative story broke.,0
1,6.0,1,t,Widow of Kentucky state rep Dan Johnson plans to run for his seat,0
1,6.0,1,0,"""Dan is gone,"" says Rebecca Johnson, wife of deceased Kentucky state rep Dan Johnson, ""but the story of his life is far from over.""",0
1,6.0,1,1,Rep. Dan Johnson took his life on a bridge in Mt.,1
1,6.0,1,2,"Washington, Kentucky on Wednesday.",0
1,6.0,1,3,"Now, according to WRAL, his widow plans to run for the office he vacated with a handgun.",0
1,6.0,1,4,RELATED: An investigation into a state lawmaker accused of child molestation has ended with a single gunshot,0
1,6.0,1,5,Johnson stood accused of molestation of a 17-year-old girl in an apartment underneath the Heart of Fire City Church's Fellowship Hall on New Year's Eve 2012.,0
1,6.0,1,6,An investigation by the Kentucky Center for Investigative Reporting found that a case to the allegations was closed.,0
1,6.0,1,7,"Following their report and an on-the-record interview with alleged victim Maranda Richmond, who is now 21, police reopened the case.",0
1,6.0,1,8,No charges were filed before Johnson took his life.,1
1,6.0,1,9,"""These high-tech lynchings based on lies and half-truths can't be allowed to win the day,"" said Rebecca Johnson, who stood by her husband's side as he dismissed the molestation allegations in a press conference on Tuesday.",1
1,6.0,1,10,"That press conference saw Rep. Johnson say he was ""mad as can be"" about the charges, which he said were made into ""political stones and political rocks.""",0
1,6.0,1,11,"He said the allegations against him were ""something that's totally false.""",0
1,6.0,1,12,"Rebecca Johnson says she has stood by her husband's side for 30 years and plans to continue his ""fight.""",0
1,6.0,1,13,"In expressing their condolences, Louisville Public Media, which oversees the Kentucky Center for Investigative Reporting, says they contacted Johnson several times in the course of writing their story, which called Johnson's life a ""long con"" and a ",1
1,6.0,1,14,"They say they did not receive a response, but added:",1
1,6.0,1,15,"All of us at Louisville Public Media are deeply sad to hear that State Representative Dan Johnson has died, apparently of suicide.",0
1,6.0,1,16,"We grieve for his family, friends, church community and constituents.",0
1,6.0,1,17,Our Kentucky Center for Investigative Reporting released a report on Johnson this week.,0
1,6.0,1,18,"Our aim, as always, is to provide the public with fact-based, un3 reporting and hold public officials accountable for their actions.",0
1,6.0,1,19,"As part of our process, we reached out to Representative Johnson numerous times over the course of a seven-month investigation.",0
1,6.0,3,t,Widow of Kentucky state rep Dan Johnson plans to run for his seat,0
1,6.0,3,0,"""Dan is gone,"" says Rebecca Johnson, wife of deceased Kentucky state rep Dan Johnson, ""but the story of his life is far from over.""",0
1,6.0,3,1,Rep. Dan Johnson took his life on a bridge in Mt.,1
1,6.0,3,2,"Washington, Kentucky on Wednesday.",0
1,6.0,3,3,"Now, according to WRAL, his widow plans to run for the office he vacated with a handgun.",1
1,6.0,3,4,RELATED: An investigation into a state lawmaker accused of child molestation has ended with a single gunshot,1
1,6.0,3,5,Johnson stood accused of molestation of a 17-year-old girl in an apartment underneath the Heart of Fire City Church's Fellowship Hall on New Year's Eve 2012.,1
1,6.0,3,6,An investigation by the Kentucky Center for Investigative Reporting found that a case to the allegations was closed.,0
1,6.0,3,7,"Following their report and an on-the-record interview with alleged victim Maranda Richmond, who is now 21, police reopened the case.",0
1,6.0,3,8,No charges were filed before Johnson took his life.,0
1,6.0,3,9,"""These high-tech lynchings based on lies and half-truths can't be allowed to win the day,"" said Rebecca Johnson, who stood by her husband's side as he dismissed the molestation allegations in a press conference on Tuesday.",0
1,6.0,3,10,"That press conference saw Rep. Johnson say he was ""mad as can be"" about the charges, which he said were made into ""political stones and political rocks.""",1
1,6.0,3,11,"He said the allegations against him were ""something that's totally false.""",0
1,6.0,3,12,"Rebecca Johnson says she has stood by her husband's side for 30 years and plans to continue his ""fight.""",0
1,6.0,3,13,"In expressing their condolences, Louisville Public Media, which oversees the Kentucky Center for Investigative Reporting, says they contacted Johnson several times in the course of writing their story, which called Johnson's life a ""long con"" and a ",0
1,6.0,3,14,"They say they did not receive a response, but added:",0
1,6.0,3,15,"All of us at Louisville Public Media are deeply sad to hear that State Representative Dan Johnson has died, apparently of suicide.",0
1,6.0,3,16,"We grieve for his family, friends, church community and constituents.",0
1,6.0,3,17,Our Kentucky Center for Investigative Reporting released a report on Johnson this week.,0
1,6.0,3,18,"Our aim, as always, is to provide the public with fact-based, un3 reporting and hold public officials accountable for their actions.",0
1,6.0,3,19,"As part of our process, we reached out to Representative Johnson numerous times over the course of a seven-month investigation.",0
1,6.0,4,t,Widow of Kentucky state rep Dan Johnson plans to run for his seat,0
1,6.0,4,0,"""Dan is gone,"" says Rebecca Johnson, wife of deceased Kentucky state rep Dan Johnson, ""but the story of his life is far from over.""",0
1,6.0,4,1,Rep. Dan Johnson took his life on a bridge in Mt.,0
1,6.0,4,2,"Washington, Kentucky on Wednesday.",0
1,6.0,4,3,"Now, according to WRAL, his widow plans to run for the office he vacated with a handgun.",1
1,6.0,4,4,RELATED: An investigation into a state lawmaker accused of child molestation has ended with a single gunshot,1
1,6.0,4,5,Johnson stood accused of molestation of a 17-year-old girl in an apartment underneath the Heart of Fire City Church's Fellowship Hall on New Year's Eve 2012.,0
1,6.0,4,6,An investigation by the Kentucky Center for Investigative Reporting found that a case to the allegations was closed.,0
1,6.0,4,7,"Following their report and an on-the-record interview with alleged victim Maranda Richmond, who is now 21, police reopened the case.",0
1,6.0,4,8,No charges were filed before Johnson took his life.,0
1,6.0,4,9,"""These high-tech lynchings based on lies and half-truths can't be allowed to win the day,"" said Rebecca Johnson, who stood by her husband's side as he dismissed the molestation allegations in a press conference on Tuesday.",1
1,6.0,4,10,"That press conference saw Rep. Johnson say he was ""mad as can be"" about the charges, which he said were made into ""political stones and political rocks.""",1
1,6.0,4,11,"He said the allegations against him were ""something that's totally false.""",1
1,6.0,4,12,"Rebecca Johnson says she has stood by her husband's side for 30 years and plans to continue his ""fight.""",1
1,6.0,4,13,"In expressing their condolences, Louisville Public Media, which oversees the Kentucky Center for Investigative Reporting, says they contacted Johnson several times in the course of writing their story, which called Johnson's life a ""long con"" and a ",1
1,6.0,4,14,"They say they did not receive a response, but added:",1
1,6.0,4,15,"All of us at Louisville Public Media are deeply sad to hear that State Representative Dan Johnson has died, apparently of suicide.",0
1,6.0,4,16,"We grieve for his family, friends, church community and constituents.",0
1,6.0,4,17,Our Kentucky Center for Investigative Reporting released a report on Johnson this week.,0
1,6.0,4,18,"Our aim, as always, is to provide the public with fact-based, un3 reporting and hold public officials accountable for their actions.",0
1,6.0,4,19,"As part of our process, we reached out to Representative Johnson numerous times over the course of a seven-month investigation.",0
1,6.0,1,t,Widow of Kentucky state rep Dan Johnson plans to run for his seat,0
1,6.0,1,0,"""Dan is gone,"" says Rebecca Johnson, wife of deceased Kentucky state rep Dan Johnson, ""but the story of his life is far from over.""",0
1,6.0,1,1,Rep. Dan Johnson took his life on a bridge in Mt.,0
1,6.0,1,2,"Washington, Kentucky on Wednesday.",0
1,6.0,1,3,"Now, according to WRAL, his widow plans to run for the office he vacated with a handgun.",0
1,6.0,1,4,RELATED: An investigation into a state lawmaker accused of child molestation has ended with a single gunshot,0
1,6.0,1,5,Johnson stood accused of molestation of a 17-year-old girl in an apartment underneath the Heart of Fire City Church's Fellowship Hall on New Year's Eve 2012.,0
1,6.0,1,6,An investigation by the Kentucky Center for Investigative Reporting found that a case to the allegations was closed.,0
1,6.0,1,7,"Following their report and an on-the-record interview with alleged victim Maranda Richmond, who is now 21, police reopened the case.",0
1,6.0,1,8,No charges were filed before Johnson took his life.,0
1,6.0,1,9,"""These high-tech lynchings based on lies and half-truths can't be allowed to win the day,"" said Rebecca Johnson, who stood by her husband's side as he dismissed the molestation allegations in a press conference on Tuesday.",0
1,6.0,1,10,"That press conference saw Rep. Johnson say he was ""mad as can be"" about the charges, which he said were made into ""political stones and political rocks.""",0
1,6.0,1,11,"He said the allegations against him were ""something that's totally false.""",0
