id_event,id_article,article_bias,id_sentence,sentence_text,bias_score
3,26.0,2,12,"Kraft's comments came shortly after Trump early on Sunday morning turned his attention to NFL fans in his feud with the league over players who kneel in protest during the national anthem, saying many people ""stay away"" from the games ""because they ",0
3,26.0,2,13,"The president also suggested that if fans refuse to go to games due to the protests, ""you will see change fast.""",0
3,26.0,2,14,Trump's tweets Sunday came just a couple of hours before a series of NFL games scheduled for the day begin.,0
3,26.0,2,15,"Earlier, on Saturday night, the president slammed NFL Commissioner Roger Goodell for speaking out against Trump's condemnation of kneeling players and statement that team owners should fire those players.",1
3,26.0,2,16,"Goodell is ""trying to justify the total disrespect certain players show to our country,"" Trump tweeted",0
3,26.0,2,17,"""Divisive comments like these demonstrate an unfortunate lack of respect for the NFL, our great game and all of our players, and a failure to understand the overwhelming force for good our clubs and players represent in our communities.""",1
3,26.0,2,18,NFL players across the league and their union -- and even some team officials -- were more direct in their response to Trump's criticism Friday night of the handful of NFL players who have kneeled or sat on the bench during the national anthem perfo,0
3,26.0,2,19,The practice was most famously done by former San Francisco 49ers quarterback Colin Kaepernick.,0
3,27.0,3,t,Trump's Attack On Black Athletes May Bring a League to Its Feet,0
3,27.0,3,0,"If any doubts remain about the veracity of ESPN anchor Jemele Hill's assessment of Donald Trump, the president spent Friday night and much of Saturday morning lashing out at black athletes-because said attacks play straight to his white nationalist b",0
3,27.0,3,1,"On Friday, while stumping in Alabama for GOP senate candidate Luther Strange, Trump diverted from his prepared remarks, as is his wont.",0
3,27.0,3,2,"After a lengthy pause, Trump stared grimly into the distance, and then unleashed a winding, unhinged spiel about NFL players who kneeled during the National Anthem.",0
3,27.0,3,3,"He asked the assembled crowd, ""Wouldn't you love to see one of these NFL owners, when somebody disrespects our flag, to say, 'get that son of a bitch off the field right now.",1
3,27.0,3,4,"He's fired.'""",0
3,27.0,3,5,The audience cheered.,0
3,27.0,3,6,"Trump didn't stop there, waxing nostalgic about the NFL of yore, when men-real men-could inflict permanent damage on one another without worrying about those pesky concussive and subconcussive blows to the head and long-term cognitive diseases, sound",1
3,27.0,3,7,"""They're ruining the game!""",0
3,27.0,3,8,he whinged.,1
3,27.0,3,9,"Trump added that ratings had dropped, partly because fans preferred to watch him, and encouraging anyone who witnesses the free expression of political thought should flee to a preferred safe space and boycott the NFL altogether.",1
3,27.0,3,10,"""I guarantee things will stop,"" he said.",1
3,27.0,3,11,"""Just pick up and leave.",0
3,27.0,3,12,Pick up and leave.,0
3,27.0,3,13,"Not the same game anymore, anyway.""",1
3,27.0,3,14,Trump's anti-NFL comments in Huntsville were just the beginning.,0
3,27.0,3,15,"On Saturday morning, shortly following a Fox & Friends segment on the Golden State Warriors' star, Stephen Curry.",1
3,27.0,3,16,"Specifically, Trump did not fancy Curry's announcement that he had no desire to be feted by the White House, and so Trump tweeted that he never wanted Curry and the rest of those mean ol' world champion Golden State Warriors to come to his party any",1
3,27.0,3,17,"Granted, as LeBron James helpfully pointed out, Curry wasn't ""hesitating.""",0
3,27.0,3,18,He said outright that he had no intention of serving as Trump's grinning prop.,1
3,27.0,3,19,"Also, the insult ""bum"" has been dragged back into the lexicon, which is nice, given that it will probably irk Trump as much as any other (accurate) label.",1
3,27.0,3,t,Trump's Attack On Black Athletes May Bring a League to Its Feet,1
3,27.0,3,0,"If any doubts remain about the veracity of ESPN anchor Jemele Hill's assessment of Donald Trump, the president spent Friday night and much of Saturday morning lashing out at black athletes-because said attacks play straight to his white nationalist b",1
3,27.0,3,1,"On Friday, while stumping in Alabama for GOP senate candidate Luther Strange, Trump diverted from his prepared remarks, as is his wont.",1
3,27.0,3,2,"After a lengthy pause, Trump stared grimly into the distance, and then unleashed a winding, unhinged spiel about NFL players who kneeled during the National Anthem.",1
3,27.0,3,3,"He asked the assembled crowd, ""Wouldn't you love to see one of these NFL owners, when somebody disrespects our flag, to say, 'get that son of a bitch off the field right now.",1
3,27.0,3,4,"He's fired.'""",1
3,27.0,3,5,The audience cheered.,0
3,27.0,3,6,"Trump didn't stop there, waxing nostalgic about the NFL of yore, when men-real men-could inflict permanent damage on one another without worrying about those pesky concussive and subconcussive blows to the head and long-term cognitive diseases, sound",0
3,27.0,3,7,"""They're ruining the game!""",0
3,27.0,3,8,he whinged.,0
3,27.0,3,9,"Trump added that ratings had dropped, partly because fans preferred to watch him, and encouraging anyone who witnesses the free expression of political thought should flee to a preferred safe space and boycott the NFL altogether.",0
3,27.0,3,10,"""I guarantee things will stop,"" he said.",0
3,27.0,3,11,"""Just pick up and leave.",0
3,27.0,3,12,Pick up and leave.,0
3,27.0,3,13,"Not the same game anymore, anyway.""",0
3,27.0,3,14,Trump's anti-NFL comments in Huntsville were just the beginning.,0
3,27.0,3,15,"On Saturday morning, shortly following a Fox & Friends segment on the Golden State Warriors' star, Stephen Curry.",0
3,27.0,3,16,"Specifically, Trump did not fancy Curry's announcement that he had no desire to be feted by the White House, and so Trump tweeted that he never wanted Curry and the rest of those mean ol' world champion Golden State Warriors to come to his party any",0
3,27.0,3,17,"Granted, as LeBron James helpfully pointed out, Curry wasn't ""hesitating.""",0
3,27.0,3,18,He said outright that he had no intention of serving as Trump's grinning prop.,0
3,27.0,3,19,"Also, the insult ""bum"" has been dragged back into the lexicon, which is nice, given that it will probably irk Trump as much as any other (accurate) label.",1
3,27.0,4,t,Trump's Attack On Black Athletes May Bring a League to Its Feet,1
3,27.0,4,0,"If any doubts remain about the veracity of ESPN anchor Jemele Hill's assessment of Donald Trump, the president spent Friday night and much of Saturday morning lashing out at black athletes-because said attacks play straight to his white nationalist b",1
3,27.0,4,1,"On Friday, while stumping in Alabama for GOP senate candidate Luther Strange, Trump diverted from his prepared remarks, as is his wont.",0
3,27.0,4,2,"After a lengthy pause, Trump stared grimly into the distance, and then unleashed a winding, unhinged spiel about NFL players who kneeled during the National Anthem.",0
3,27.0,4,3,"He asked the assembled crowd, ""Wouldn't you love to see one of these NFL owners, when somebody disrespects our flag, to say, 'get that son of a bitch off the field right now.",0
3,27.0,4,4,"He's fired.'""",0
3,27.0,4,5,The audience cheered.,0
3,27.0,4,6,"Trump didn't stop there, waxing nostalgic about the NFL of yore, when men-real men-could inflict permanent damage on one another without worrying about those pesky concussive and subconcussive blows to the head and long-term cognitive diseases, sound",1
3,27.0,4,7,"""They're ruining the game!""",0
3,27.0,4,8,he whinged.,0
3,27.0,4,9,"Trump added that ratings had dropped, partly because fans preferred to watch him, and encouraging anyone who witnesses the free expression of political thought should flee to a preferred safe space and boycott the NFL altogether.",1
3,27.0,4,10,"""I guarantee things will stop,"" he said.",0
3,27.0,4,11,"""Just pick up and leave.",0
3,27.0,4,12,Pick up and leave.,0
3,27.0,4,13,"Not the same game anymore, anyway.""",0
3,27.0,4,14,Trump's anti-NFL comments in Huntsville were just the beginning.,1
3,27.0,4,15,"On Saturday morning, shortly following a Fox & Friends segment on the Golden State Warriors' star, Stephen Curry.",0
3,27.0,4,16,"Specifically, Trump did not fancy Curry's announcement that he had no desire to be feted by the White House, and so Trump tweeted that he never wanted Curry and the rest of those mean ol' world champion Golden State Warriors to come to his party any",0
3,27.0,4,17,"Granted, as LeBron James helpfully pointed out, Curry wasn't ""hesitating.""",0
3,27.0,4,18,He said outright that he had no intention of serving as Trump's grinning prop.,0
3,27.0,4,19,"Also, the insult ""bum"" has been dragged back into the lexicon, which is nice, given that it will probably irk Trump as much as any other (accurate) label.",1
3,27.0,2,t,Trump's Attack On Black Athletes May Bring a League to Its Feet,0
3,27.0,2,0,"If any doubts remain about the veracity of ESPN anchor Jemele Hill's assessment of Donald Trump, the president spent Friday night and much of Saturday morning lashing out at black athletes-because said attacks play straight to his white nationalist b",1
3,27.0,2,1,"On Friday, while stumping in Alabama for GOP senate candidate Luther Strange, Trump diverted from his prepared remarks, as is his wont.",0
3,27.0,2,2,"After a lengthy pause, Trump stared grimly into the distance, and then unleashed a winding, unhinged spiel about NFL players who kneeled during the National Anthem.",0
3,27.0,2,3,"He asked the assembled crowd, ""Wouldn't you love to see one of these NFL owners, when somebody disrespects our flag, to say, 'get that son of a bitch off the field right now.",0
3,27.0,2,4,"He's fired.'""",0
3,27.0,2,5,The audience cheered.,0
3,27.0,2,6,"Trump didn't stop there, waxing nostalgic about the NFL of yore, when men-real men-could inflict permanent damage on one another without worrying about those pesky concussive and subconcussive blows to the head and long-term cognitive diseases, sound",1
3,27.0,2,7,"""They're ruining the game!""",0
3,27.0,2,8,he whinged.,1
3,27.0,2,9,"Trump added that ratings had dropped, partly because fans preferred to watch him, and encouraging anyone who witnesses the free expression of political thought should flee to a preferred safe space and boycott the NFL altogether.",0
3,27.0,2,10,"""I guarantee things will stop,"" he said.",0
3,27.0,2,11,"""Just pick up and leave.",0
3,27.0,2,12,Pick up and leave.,0
3,27.0,2,13,"Not the same game anymore, anyway.""",0
3,27.0,2,14,Trump's anti-NFL comments in Huntsville were just the beginning.,1
3,27.0,2,15,"On Saturday morning, shortly following a Fox & Friends segment on the Golden State Warriors' star, Stephen Curry.",0
3,27.0,2,16,"Specifically, Trump did not fancy Curry's announcement that he had no desire to be feted by the White House, and so Trump tweeted that he never wanted Curry and the rest of those mean ol' world champion Golden State Warriors to come to his party any",0
3,27.0,2,17,"Granted, as LeBron James helpfully pointed out, Curry wasn't ""hesitating.""",0
3,27.0,2,18,He said outright that he had no intention of serving as Trump's grinning prop.,1
3,27.0,2,19,"Also, the insult ""bum"" has been dragged back into the lexicon, which is nice, given that it will probably irk Trump as much as any other (accurate) label.",0
3,27.0,3,t,Trump's Attack On Black Athletes May Bring a League to Its Feet,1
3,27.0,3,0,"If any doubts remain about the veracity of ESPN anchor Jemele Hill's assessment of Donald Trump, the president spent Friday night and much of Saturday morning lashing out at black athletes-because said attacks play straight to his white nationalist b",0
3,27.0,3,1,"On Friday, while stumping in Alabama for GOP senate candidate Luther Strange, Trump diverted from his prepared remarks, as is his wont.",1
3,27.0,3,2,"After a lengthy pause, Trump stared grimly into the distance, and then unleashed a winding, unhinged spiel about NFL players who kneeled during the National Anthem.",0
3,27.0,3,3,"He asked the assembled crowd, ""Wouldn't you love to see one of these NFL owners, when somebody disrespects our flag, to say, 'get that son of a bitch off the field right now.",1
3,27.0,3,4,"He's fired.'""",0
3,27.0,3,5,The audience cheered.,0
3,27.0,3,6,"Trump didn't stop there, waxing nostalgic about the NFL of yore, when men-real men-could inflict permanent damage on one another without worrying about those pesky concussive and subconcussive blows to the head and long-term cognitive diseases, sound",1
3,27.0,3,7,"""They're ruining the game!""",1
3,27.0,3,8,he whinged.,0
3,27.0,3,9,"Trump added that ratings had dropped, partly because fans preferred to watch him, and encouraging anyone who witnesses the free expression of political thought should flee to a preferred safe space and boycott the NFL altogether.",0
3,27.0,3,10,"""I guarantee things will stop,"" he said.",0
3,27.0,3,11,"""Just pick up and leave.",0
3,27.0,3,12,Pick up and leave.,1
3,27.0,3,13,"Not the same game anymore, anyway.""",0
3,27.0,3,14,Trump's anti-NFL comments in Huntsville were just the beginning.,1
3,27.0,3,15,"On Saturday morning, shortly following a Fox & Friends segment on the Golden State Warriors' star, Stephen Curry.",1
3,27.0,3,16,"Specifically, Trump did not fancy Curry's announcement that he had no desire to be feted by the White House, and so Trump tweeted that he never wanted Curry and the rest of those mean ol' world champion Golden State Warriors to come to his party any",0
3,27.0,3,17,"Granted, as LeBron James helpfully pointed out, Curry wasn't ""hesitating.""",0
3,27.0,3,18,He said outright that he had no intention of serving as Trump's grinning prop.,0
3,27.0,3,19,"Also, the insult ""bum"" has been dragged back into the lexicon, which is nice, given that it will probably irk Trump as much as any other (accurate) label.",0
3,28.0,2,t,Trump performs pick and roil on world of sports,0
3,28.0,2,0,"Addressing an exuberant crowd in an arena Friday evening, President Trump roiled the world of sports at an event which originally had nothing to do with sports.",0
3,28.0,2,1,"The rally, meant to gin up support for Sen. Luther Strange, who on Tuesday faces an uphill battle in a GOP runoff contest, took a hard turn to politics when Trump exhorted NFL team owners to fire players who kneel during the national anthem.",0
3,28.0,2,2,"""Wouldn't you love to see one of these NFL owners, when somebody disrespects our flag, to say, 'Get that son of a bitch off the field right now.",1
3,28.0,2,3,He is fired.,0
3,28.0,2,4,"He's fired,'"" Trump declared.",0
3,28.0,2,5,"Hours later Trump was back on offense, tweeting about NBA star Stephen Curry, who a day prior told reporters that he really didn't want to go to the White House if his championship-winning team, the Golden State Warriors, attended a customary White H",0
3,28.0,2,6,"""Going to the White House is considered a great honor for a championship team,"" Trump declared in a tweet Saturday morning.",1
3,28.0,2,7,"""Stephen Curry is hesitating,therefore invitation is withdrawn!""",0
3,28.0,2,8,"The backlash has been fierce and widespread, including retorts from an array of players, politicians and civil rights groups.",0
3,28.0,2,9,"NFL Commissioner Roger Goodell rebuked Trump over what he panned as ""divisive"" comments while celebrating some players' recent efforts to raise a significant amount of money for people impacted by hurricanes that have wracked the Southeast U.S.",0
3,28.0,2,10,"Trump has since fired back at Goodell, tweeting that the commissioner was tring to ""justify"" the ""total disrespect certain players show to our country"" -- players, Trump noted, who have the ""privilege"" to make millions of dollars.",0
3,28.0,2,11,"""Tell them to stand!""",1
3,28.0,2,12,Trump demanded.,0
3,28.0,2,13,"The NFL Players Association declared that ""it will never back down"" in supporting players' rights.",0
3,28.0,2,14,"""Whether or not Roger and the owners will speak for themselves about their views on player rights and their commitment to player safety remains to be seen,"" NFLPA executive director DeMaurice Smith said in a statement posted to Twitter Saturday morn",0
3,28.0,2,15,"""This union, however, will never back down when it comes to protecting the constitutional rights of our players as citizens as well as their safety as men who compete in a game that exposes them to great risks.""",0
3,28.0,2,16,"While a number of players also slammed the president for his attack on the NFL, including Redskins linebacker Zach Brown, who tweeted at Trump to ""stay in [your] place,"" the Trump faithful rallied to his cause.",0
3,28.0,2,17,"For example, Fox News' Sean Hannity tweeted Saturday of the coming demise for the NFL if it and its players keep dabbling in politics.",1
3,28.0,2,18,"""If @NFL and players choose to continue to make political statements (their right) I predict fans who disagree will flee (their right also),"" he said.",1
3,28.0,2,19,Former San Francisco 49ers quarterback Colin Kaepernick sparked the kneeling controversy last season when he took a knee during the national anthem to protest the treatment of African Americans and other minorities in the U.S.,0
3,28.0,3,t,Trump performs pick and roil on world of sports,0
3,28.0,3,0,"Addressing an exuberant crowd in an arena Friday evening, President Trump roiled the world of sports at an event which originally had nothing to do with sports.",0
3,28.0,3,1,"The rally, meant to gin up support for Sen. Luther Strange, who on Tuesday faces an uphill battle in a GOP runoff contest, took a hard turn to politics when Trump exhorted NFL team owners to fire players who kneel during the national anthem.",0
3,28.0,3,2,"""Wouldn't you love to see one of these NFL owners, when somebody disrespects our flag, to say, 'Get that son of a bitch off the field right now.",1
3,28.0,3,3,He is fired.,1
3,28.0,3,4,"He's fired,'"" Trump declared.",0
3,28.0,3,5,"Hours later Trump was back on offense, tweeting about NBA star Stephen Curry, who a day prior told reporters that he really didn't want to go to the White House if his championship-winning team, the Golden State Warriors, attended a customary White H",1
3,28.0,3,6,"""Going to the White House is considered a great honor for a championship team,"" Trump declared in a tweet Saturday morning.",0
3,28.0,3,7,"""Stephen Curry is hesitating,therefore invitation is withdrawn!""",0
3,28.0,3,8,"The backlash has been fierce and widespread, including retorts from an array of players, politicians and civil rights groups.",1
3,28.0,3,9,"NFL Commissioner Roger Goodell rebuked Trump over what he panned as ""divisive"" comments while celebrating some players' recent efforts to raise a significant amount of money for people impacted by hurricanes that have wracked the Southeast U.S.",0
3,28.0,3,10,"Trump has since fired back at Goodell, tweeting that the commissioner was tring to ""justify"" the ""total disrespect certain players show to our country"" -- players, Trump noted, who have the ""privilege"" to make millions of dollars.",0
3,28.0,3,11,"""Tell them to stand!""",0
3,28.0,3,12,Trump demanded.,0
3,28.0,3,13,"The NFL Players Association declared that ""it will never back down"" in supporting players' rights.",0
3,28.0,3,14,"""Whether or not Roger and the owners will speak for themselves about their views on player rights and their commitment to player safety remains to be seen,"" NFLPA executive director DeMaurice Smith said in a statement posted to Twitter Saturday morn",0
3,28.0,3,15,"""This union, however, will never back down when it comes to protecting the constitutional rights of our players as citizens as well as their safety as men who compete in a game that exposes them to great risks.""",0
3,28.0,3,16,"While a number of players also slammed the president for his attack on the NFL, including Redskins linebacker Zach Brown, who tweeted at Trump to ""stay in [your] place,"" the Trump faithful rallied to his cause.",0
3,28.0,3,17,"For example, Fox News' Sean Hannity tweeted Saturday of the coming demise for the NFL if it and its players keep dabbling in politics.",0
3,28.0,3,18,"""If @NFL and players choose to continue to make political statements (their right) I predict fans who disagree will flee (their right also),"" he said.",0
3,28.0,3,19,Former San Francisco 49ers quarterback Colin Kaepernick sparked the kneeling controversy last season when he took a knee during the national anthem to protest the treatment of African Americans and other minorities in the U.S.,0
3,28.0,3,t,Trump performs pick and roil on world of sports,1
3,28.0,3,0,"Addressing an exuberant crowd in an arena Friday evening, President Trump roiled the world of sports at an event which originally had nothing to do with sports.",1
3,28.0,3,1,"The rally, meant to gin up support for Sen. Luther Strange, who on Tuesday faces an uphill battle in a GOP runoff contest, took a hard turn to politics when Trump exhorted NFL team owners to fire players who kneel during the national anthem.",1
3,28.0,3,2,"""Wouldn't you love to see one of these NFL owners, when somebody disrespects our flag, to say, 'Get that son of a bitch off the field right now.",0
3,28.0,3,3,He is fired.,0
3,28.0,3,4,"He's fired,'"" Trump declared.",0
3,28.0,3,5,"Hours later Trump was back on offense, tweeting about NBA star Stephen Curry, who a day prior told reporters that he really didn't want to go to the White House if his championship-winning team, the Golden State Warriors, attended a customary White H",0
3,28.0,3,6,"""Going to the White House is considered a great honor for a championship team,"" Trump declared in a tweet Saturday morning.",0
3,28.0,3,7,"""Stephen Curry is hesitating,therefore invitation is withdrawn!""",0
3,28.0,3,8,"The backlash has been fierce and widespread, including retorts from an array of players, politicians and civil rights groups.",0
3,28.0,3,9,"NFL Commissioner Roger Goodell rebuked Trump over what he panned as ""divisive"" comments while celebrating some players' recent efforts to raise a significant amount of money for people impacted by hurricanes that have wracked the Southeast U.S.",0
3,28.0,3,10,"Trump has since fired back at Goodell, tweeting that the commissioner was tring to ""justify"" the ""total disrespect certain players show to our country"" -- players, Trump noted, who have the ""privilege"" to make millions of dollars.",0
3,28.0,3,11,"""Tell them to stand!""",0
3,28.0,3,12,Trump demanded.,0
3,28.0,3,13,"The NFL Players Association declared that ""it will never back down"" in supporting players' rights.",0
3,28.0,3,14,"""Whether or not Roger and the owners will speak for themselves about their views on player rights and their commitment to player safety remains to be seen,"" NFLPA executive director DeMaurice Smith said in a statement posted to Twitter Saturday morn",0
3,28.0,3,15,"""This union, however, will never back down when it comes to protecting the constitutional rights of our players as citizens as well as their safety as men who compete in a game that exposes them to great risks.""",0
3,28.0,3,16,"While a number of players also slammed the president for his attack on the NFL, including Redskins linebacker Zach Brown, who tweeted at Trump to ""stay in [your] place,"" the Trump faithful rallied to his cause.",0
3,28.0,3,17,"For example, Fox News' Sean Hannity tweeted Saturday of the coming demise for the NFL if it and its players keep dabbling in politics.",0
3,28.0,3,18,"""If @NFL and players choose to continue to make political statements (their right) I predict fans who disagree will flee (their right also),"" he said.",0
3,28.0,3,19,Former San Francisco 49ers quarterback Colin Kaepernick sparked the kneeling controversy last season when he took a knee during the national anthem to protest the treatment of African Americans and other minorities in the U.S.,0
3,28.0,2,t,Trump performs pick and roil on world of sports,1
3,28.0,2,0,"Addressing an exuberant crowd in an arena Friday evening, President Trump roiled the world of sports at an event which originally had nothing to do with sports.",1
3,28.0,2,1,"The rally, meant to gin up support for Sen. Luther Strange, who on Tuesday faces an uphill battle in a GOP runoff contest, took a hard turn to politics when Trump exhorted NFL team owners to fire players who kneel during the national anthem.",0
3,28.0,2,2,"""Wouldn't you love to see one of these NFL owners, when somebody disrespects our flag, to say, 'Get that son of a bitch off the field right now.",1
3,28.0,2,3,He is fired.,0
3,28.0,2,4,"He's fired,'"" Trump declared.",0
3,28.0,2,5,"Hours later Trump was back on offense, tweeting about NBA star Stephen Curry, who a day prior told reporters that he really didn't want to go to the White House if his championship-winning team, the Golden State Warriors, attended a customary White H",0
3,28.0,2,6,"""Going to the White House is considered a great honor for a championship team,"" Trump declared in a tweet Saturday morning.",0
3,28.0,2,7,"""Stephen Curry is hesitating,therefore invitation is withdrawn!""",1
3,28.0,2,8,"The backlash has been fierce and widespread, including retorts from an array of players, politicians and civil rights groups.",0
3,28.0,2,9,"NFL Commissioner Roger Goodell rebuked Trump over what he panned as ""divisive"" comments while celebrating some players' recent efforts to raise a significant amount of money for people impacted by hurricanes that have wracked the Southeast U.S.",0
3,28.0,2,10,"Trump has since fired back at Goodell, tweeting that the commissioner was tring to ""justify"" the ""total disrespect certain players show to our country"" -- players, Trump noted, who have the ""privilege"" to make millions of dollars.",0
3,28.0,2,11,"""Tell them to stand!""",0
3,28.0,2,12,Trump demanded.,1
3,28.0,2,13,"The NFL Players Association declared that ""it will never back down"" in supporting players' rights.",1
3,28.0,2,14,"""Whether or not Roger and the owners will speak for themselves about their views on player rights and their commitment to player safety remains to be seen,"" NFLPA executive director DeMaurice Smith said in a statement posted to Twitter Saturday morn",0
3,28.0,2,15,"""This union, however, will never back down when it comes to protecting the constitutional rights of our players as citizens as well as their safety as men who compete in a game that exposes them to great risks.""",0
3,28.0,2,16,"While a number of players also slammed the president for his attack on the NFL, including Redskins linebacker Zach Brown, who tweeted at Trump to ""stay in [your] place,"" the Trump faithful rallied to his cause.",0
3,28.0,2,17,"For example, Fox News' Sean Hannity tweeted Saturday of the coming demise for the NFL if it and its players keep dabbling in politics.",0
3,28.0,2,18,"""If @NFL and players choose to continue to make political statements (their right) I predict fans who disagree will flee (their right also),"" he said.",0
3,28.0,2,19,Former San Francisco 49ers quarterback Colin Kaepernick sparked the kneeling controversy last season when he took a knee during the national anthem to protest the treatment of African Americans and other minorities in the U.S.,0
3,28.0,1,t,Trump performs pick and roil on world of sports,1
3,28.0,1,0,"Addressing an exuberant crowd in an arena Friday evening, President Trump roiled the world of sports at an event which originally had nothing to do with sports.",0
3,28.0,1,1,"The rally, meant to gin up support for Sen. Luther Strange, who on Tuesday faces an uphill battle in a GOP runoff contest, took a hard turn to politics when Trump exhorted NFL team owners to fire players who kneel during the national anthem.",0
3,28.0,1,2,"""Wouldn't you love to see one of these NFL owners, when somebody disrespects our flag, to say, 'Get that son of a bitch off the field right now.",0
3,28.0,1,3,He is fired.,0
3,28.0,1,4,"He's fired,'"" Trump declared.",0
3,28.0,1,5,"Hours later Trump was back on offense, tweeting about NBA star Stephen Curry, who a day prior told reporters that he really didn't want to go to the White House if his championship-winning team, the Golden State Warriors, attended a customary White H",1
3,28.0,1,6,"""Going to the White House is considered a great honor for a championship team,"" Trump declared in a tweet Saturday morning.",0
3,28.0,1,7,"""Stephen Curry is hesitating,therefore invitation is withdrawn!""",1
3,28.0,1,8,"The backlash has been fierce and widespread, including retorts from an array of players, politicians and civil rights groups.",1
3,28.0,1,9,"NFL Commissioner Roger Goodell rebuked Trump over what he panned as ""divisive"" comments while celebrating some players' recent efforts to raise a significant amount of money for people impacted by hurricanes that have wracked the Southeast U.S.",0
3,28.0,1,10,"Trump has since fired back at Goodell, tweeting that the commissioner was tring to ""justify"" the ""total disrespect certain players show to our country"" -- players, Trump noted, who have the ""privilege"" to make millions of dollars.",0
3,28.0,1,11,"""Tell them to stand!""",1
3,28.0,1,12,Trump demanded.,0
3,28.0,1,13,"The NFL Players Association declared that ""it will never back down"" in supporting players' rights.",0
3,28.0,1,14,"""Whether or not Roger and the owners will speak for themselves about their views on player rights and their commitment to player safety remains to be seen,"" NFLPA executive director DeMaurice Smith said in a statement posted to Twitter Saturday morn",0
3,28.0,1,15,"""This union, however, will never back down when it comes to protecting the constitutional rights of our players as citizens as well as their safety as men who compete in a game that exposes them to great risks.""",1
3,28.0,1,16,"While a number of players also slammed the president for his attack on the NFL, including Redskins linebacker Zach Brown, who tweeted at Trump to ""stay in [your] place,"" the Trump faithful rallied to his cause.",0
3,28.0,1,17,"For example, Fox News' Sean Hannity tweeted Saturday of the coming demise for the NFL if it and its players keep dabbling in politics.",1
3,28.0,1,18,"""If @NFL and players choose to continue to make political statements (their right) I predict fans who disagree will flee (their right also),"" he said.",0
3,28.0,1,19,Former San Francisco 49ers quarterback Colin Kaepernick sparked the kneeling controversy last season when he took a knee during the national anthem to protest the treatment of African Americans and other minorities in the U.S.,0
3,29.0,2,t,President Trump attacks NFL players (again) and withdraws invitation to NBA's Golden State Warriors,0
3,29.0,2,0,"A pro football season already rankled by lower-than-usual ratings took a sharp political turn this weekend, as President Donald Trump took aim at NFL players.",0
3,29.0,2,1,"Some of the league's stars - including the still-unemployed quarterback Colin Kaepernick - have knelt during the ceremony, raised their fists or turned their backs to the U.S. flag in a bid to raise awareness to injustice, including the mistreatment ",1
3,29.0,2,2,"Trump, however, unexpectedly slammed those players during a speech last night in Alabama, at one point saying of protesters: ""Get that son of a bitch off the field.""",0
3,29.0,2,3,"Without mentioning any particular names, Trump continued the attack on Saturday, tweeting that protesting players should not have jobs in the NFL at all.",0
3,29.0,2,4,"Trump's broadside quickly drew condemnation: NFL Commissioner Roger Goodell did not mention the president by name, but did say Trump's comments ""demonstrate an unfortunate lack of respect for the NFL, our great game and all of our players.""",0
3,29.0,2,5,"Nevertheless, the new public spat could create new headaches for the league - a day before football Sunday, no less - at a time when it's already grappling with lower-than-ever ratings.",0
3,29.0,2,6,Trump's tweets targeting the NFL mark only his latest attacks against athletes who have criticized his presidency.,0
3,29.0,2,7,"Earlier, Golden State Warriors star Stephen Curry said he he would not attend a ceremony at the White House honoring his team's NBA championship win - a move that led Trump to tweet that the ""invitation is withdrawn.""",0
3,29.0,2,8,"Entering week three of the season, some of the drop-off in interest is beyond the NFL's control, such as low viewership in football hubs like Texas and Florida, the sites of major devastation after two record hurricanes.",0
3,29.0,2,9,"But the league has plenty of other audience-affecting problems on its plate, from its players continued run-ins with the law for alleged domestic violence to mounting evidence about the game's grave risks to players' own health.",0
3,29.0,1,t,President Trump attacks NFL players (again) and withdraws invitation to NBA's Golden State Warriors,0
3,29.0,1,0,"A pro football season already rankled by lower-than-usual ratings took a sharp political turn this weekend, as President Donald Trump took aim at NFL players.",0
3,29.0,1,1,"Some of the league's stars - including the still-unemployed quarterback Colin Kaepernick - have knelt during the ceremony, raised their fists or turned their backs to the U.S. flag in a bid to raise awareness to injustice, including the mistreatment ",0
3,29.0,1,2,"Trump, however, unexpectedly slammed those players during a speech last night in Alabama, at one point saying of protesters: ""Get that son of a bitch off the field.""",0
3,29.0,1,3,"Without mentioning any particular names, Trump continued the attack on Saturday, tweeting that protesting players should not have jobs in the NFL at all.",0
3,29.0,1,4,"Trump's broadside quickly drew condemnation: NFL Commissioner Roger Goodell did not mention the president by name, but did say Trump's comments ""demonstrate an unfortunate lack of respect for the NFL, our great game and all of our players.""",0
3,29.0,1,5,"Nevertheless, the new public spat could create new headaches for the league - a day before football Sunday, no less - at a time when it's already grappling with lower-than-ever ratings.",0
3,29.0,1,6,Trump's tweets targeting the NFL mark only his latest attacks against athletes who have criticized his presidency.,0
3,29.0,1,7,"Earlier, Golden State Warriors star Stephen Curry said he he would not attend a ceremony at the White House honoring his team's NBA championship win - a move that led Trump to tweet that the ""invitation is withdrawn.""",0
3,29.0,1,8,"Entering week three of the season, some of the drop-off in interest is beyond the NFL's control, such as low viewership in football hubs like Texas and Florida, the sites of major devastation after two record hurricanes.",0
3,29.0,1,9,"But the league has plenty of other audience-affecting problems on its plate, from its players continued run-ins with the law for alleged domestic violence to mounting evidence about the game's grave risks to players' own health.",0
3,29.0,3,t,President Trump attacks NFL players (again) and withdraws invitation to NBA's Golden State Warriors,0
3,29.0,3,0,"A pro football season already rankled by lower-than-usual ratings took a sharp political turn this weekend, as President Donald Trump took aim at NFL players.",0
