id_event,id_article,article_bias,id_sentence,sentence_text,bias_score
2,14.0,3,0,Sen. Amy Klobuchar Amy Jean KlobucharOvernight Health Care: Trump eases rules on insurance outside ObamaCare | HHS office on religious rights gets 300 complaints in a month | GOP chair eyes opioid bill vote by Memorial Day Overnight Regulation: Trump,2
2,14.0,3,1,"""Facebook breach: This is a major breach that must be investigated.",2
2,14.0,3,2,It's clear these platforms can't police themselves.,2
2,14.0,3,3,I've called for more transparency & accountability for online political ads.,2
2,14.0,3,4,"They say ""trust us.""",3
2,14.0,3,5,"Mark Zuckerberg needs to testify before Senate Judiciary,"" Klobuchar, a member of the committee, wrote on Twitter.",2
2,14.0,3,6,"Her comment came in response to the news that  Cambridge Analytica, the data firm used by the Trump campaign, obtained private information of more than 50 million people without their permission for campaign uses.",2
2,14.0,3,7,It was also reported that senior members of Cambridge Analytica met with Russian business executives ahead of the 2016 campaign.,1
2,14.0,3,8,Facebook suspended the group on Friday for not fully deleting all of the data it had obtained.,2
2,14.0,3,9,Klobucar also said that Cambridge Analytica taking data on Facebook users is further justification for regulating technology companies via her Honest Ads Act.,2
2,14.0,3,10,"She introduced the bill in late 2017, which would hold internet platforms like Facebook to similar political ad disclosure standards as radio, TV and print outlets.",2
2,14.0,3,11,"Sen. Mark Warner Mark Robert WarnerLawmakers worry about rise of fake video technology Mueller indictment reveals sophisticated Russian manipulation effort GOP cautious, Dems strident in reaction to new indictments MORE (D-Va.) who co-sponsored the ",2
2,14.0,3,12,"""Whether it's allowing Russians to purchase political ads, or extensive micro-targeting based on ill-gotten user data, it's clear that, left unregulated, this market will continue to be prone to deception and lacking in transparency,"" he said in a s",2
2,14.0,3,13,"""This is another strong indication of the need for Congress to quickly pass the Honest Ads Act to bring transparency and accountability to online political advertisements.""",1
2,14.0,3,14,"Facebook's general counsel, Colin Stretch, testified in front of the Judiciary Committee alongside top lawyers from Google and Twitter, at the end of October about Russian manipulation on its platform.",2
2,14.0,3,15,"At the time, some lawmakers said that they would also like to see top executives from the firm appear before Congress.",2
2,14.0,3,16,"The social media platform has already been under increased scrutiny after it was revealed that Russian actors potentially linked to Russia spent $100,000 on political advertisements on the site during the presidential campaign.",2
2,14.0,3,17,Facebook has been cooperating with investigators.,2
2,14.0,3,18,The information about the ads was handed to Congress and special counsel Robert Mueller Robert Swan MuellerSasse: US should applaud choice of Mueller to lead Russia probe MORE for their investigations into Russian interference in the election.,2
2,14.0,2,t,Senate Judiciary Dem calls on Zuckerberg to testify before committee,2
2,14.0,2,0,Sen. Amy Klobuchar Amy Jean KlobucharOvernight Health Care: Trump eases rules on insurance outside ObamaCare | HHS office on religious rights gets 300 complaints in a month | GOP chair eyes opioid bill vote by Memorial Day Overnight Regulation: Trump,3
2,14.0,2,1,"""Facebook breach: This is a major breach that must be investigated.",1
2,14.0,2,2,It's clear these platforms can't police themselves.,1
2,14.0,2,3,I've called for more transparency & accountability for online political ads.,1
2,14.0,2,4,"They say ""trust us.""",2
2,14.0,2,5,"Mark Zuckerberg needs to testify before Senate Judiciary,"" Klobuchar, a member of the committee, wrote on Twitter.",2
2,14.0,2,6,"Her comment came in response to the news that  Cambridge Analytica, the data firm used by the Trump campaign, obtained private information of more than 50 million people without their permission for campaign uses.",2
2,14.0,2,7,It was also reported that senior members of Cambridge Analytica met with Russian business executives ahead of the 2016 campaign.,2
2,14.0,2,8,Facebook suspended the group on Friday for not fully deleting all of the data it had obtained.,1
2,14.0,2,9,Klobucar also said that Cambridge Analytica taking data on Facebook users is further justification for regulating technology companies via her Honest Ads Act.,2
2,14.0,2,10,"She introduced the bill in late 2017, which would hold internet platforms like Facebook to similar political ad disclosure standards as radio, TV and print outlets.",2
2,14.0,2,11,"Sen. Mark Warner Mark Robert WarnerLawmakers worry about rise of fake video technology Mueller indictment reveals sophisticated Russian manipulation effort GOP cautious, Dems strident in reaction to new indictments MORE (D-Va.) who co-sponsored the ",2
2,14.0,2,12,"""Whether it's allowing Russians to purchase political ads, or extensive micro-targeting based on ill-gotten user data, it's clear that, left unregulated, this market will continue to be prone to deception and lacking in transparency,"" he said in a s",1
2,14.0,2,13,"""This is another strong indication of the need for Congress to quickly pass the Honest Ads Act to bring transparency and accountability to online political advertisements.""",1
2,14.0,2,14,"Facebook's general counsel, Colin Stretch, testified in front of the Judiciary Committee alongside top lawyers from Google and Twitter, at the end of October about Russian manipulation on its platform.",2
2,14.0,2,15,"At the time, some lawmakers said that they would also like to see top executives from the firm appear before Congress.",1
2,14.0,2,16,"The social media platform has already been under increased scrutiny after it was revealed that Russian actors potentially linked to Russia spent $100,000 on political advertisements on the site during the presidential campaign.",2
2,14.0,2,17,Facebook has been cooperating with investigators.,2
2,14.0,2,18,The information about the ads was handed to Congress and special counsel Robert Mueller Robert Swan MuellerSasse: US should applaud choice of Mueller to lead Russia probe MORE for their investigations into Russian interference in the election.,2
2,14.0,3,t,Senate Judiciary Dem calls on Zuckerberg to testify before committee,0
2,14.0,3,0,Sen. Amy Klobuchar Amy Jean KlobucharOvernight Health Care: Trump eases rules on insurance outside ObamaCare | HHS office on religious rights gets 300 complaints in a month | GOP chair eyes opioid bill vote by Memorial Day Overnight Regulation: Trump,0
2,14.0,3,1,"""Facebook breach: This is a major breach that must be investigated.",2
2,14.0,3,2,It's clear these platforms can't police themselves.,2
2,14.0,3,3,I've called for more transparency & accountability for online political ads.,1
2,14.0,3,4,"They say ""trust us.""",1
2,14.0,3,5,"Mark Zuckerberg needs to testify before Senate Judiciary,"" Klobuchar, a member of the committee, wrote on Twitter.",2
2,14.0,3,6,"Her comment came in response to the news that  Cambridge Analytica, the data firm used by the Trump campaign, obtained private information of more than 50 million people without their permission for campaign uses.",1
2,14.0,3,7,It was also reported that senior members of Cambridge Analytica met with Russian business executives ahead of the 2016 campaign.,1
2,14.0,3,8,Facebook suspended the group on Friday for not fully deleting all of the data it had obtained.,2
2,14.0,3,9,Klobucar also said that Cambridge Analytica taking data on Facebook users is further justification for regulating technology companies via her Honest Ads Act.,2
2,14.0,3,10,"She introduced the bill in late 2017, which would hold internet platforms like Facebook to similar political ad disclosure standards as radio, TV and print outlets.",1
2,14.0,3,11,"Sen. Mark Warner Mark Robert WarnerLawmakers worry about rise of fake video technology Mueller indictment reveals sophisticated Russian manipulation effort GOP cautious, Dems strident in reaction to new indictments MORE (D-Va.) who co-sponsored the ",1
2,14.0,3,12,"""Whether it's allowing Russians to purchase political ads, or extensive micro-targeting based on ill-gotten user data, it's clear that, left unregulated, this market will continue to be prone to deception and lacking in transparency,"" he said in a s",1
2,14.0,3,13,"""This is another strong indication of the need for Congress to quickly pass the Honest Ads Act to bring transparency and accountability to online political advertisements.""",1
2,14.0,3,14,"Facebook's general counsel, Colin Stretch, testified in front of the Judiciary Committee alongside top lawyers from Google and Twitter, at the end of October about Russian manipulation on its platform.",2
2,14.0,3,15,"At the time, some lawmakers said that they would also like to see top executives from the firm appear before Congress.",2
2,14.0,3,16,"The social media platform has already been under increased scrutiny after it was revealed that Russian actors potentially linked to Russia spent $100,000 on political advertisements on the site during the presidential campaign.",2
2,14.0,3,17,Facebook has been cooperating with investigators.,2
2,14.0,3,18,The information about the ads was handed to Congress and special counsel Robert Mueller Robert Swan MuellerSasse: US should applaud choice of Mueller to lead Russia probe MORE for their investigations into Russian interference in the election.,1
2,14.0,3,t,Senate Judiciary Dem calls on Zuckerberg to testify before committee,1
2,14.0,3,0,Sen. Amy Klobuchar Amy Jean KlobucharOvernight Health Care: Trump eases rules on insurance outside ObamaCare | HHS office on religious rights gets 300 complaints in a month | GOP chair eyes opioid bill vote by Memorial Day Overnight Regulation: Trump,0
2,14.0,3,1,"""Facebook breach: This is a major breach that must be investigated.",1
2,14.0,3,2,It's clear these platforms can't police themselves.,1
2,14.0,3,3,I've called for more transparency & accountability for online political ads.,2
2,14.0,3,4,"They say ""trust us.""",1
2,14.0,3,5,"Mark Zuckerberg needs to testify before Senate Judiciary,"" Klobuchar, a member of the committee, wrote on Twitter.",2
2,14.0,3,6,"Her comment came in response to the news that  Cambridge Analytica, the data firm used by the Trump campaign, obtained private information of more than 50 million people without their permission for campaign uses.",0
2,14.0,3,7,It was also reported that senior members of Cambridge Analytica met with Russian business executives ahead of the 2016 campaign.,1
2,14.0,3,8,Facebook suspended the group on Friday for not fully deleting all of the data it had obtained.,1
2,14.0,3,9,Klobucar also said that Cambridge Analytica taking data on Facebook users is further justification for regulating technology companies via her Honest Ads Act.,2
2,14.0,3,10,"She introduced the bill in late 2017, which would hold internet platforms like Facebook to similar political ad disclosure standards as radio, TV and print outlets.",2
2,14.0,3,11,"Sen. Mark Warner Mark Robert WarnerLawmakers worry about rise of fake video technology Mueller indictment reveals sophisticated Russian manipulation effort GOP cautious, Dems strident in reaction to new indictments MORE (D-Va.) who co-sponsored the ",1
2,14.0,3,12,"""Whether it's allowing Russians to purchase political ads, or extensive micro-targeting based on ill-gotten user data, it's clear that, left unregulated, this market will continue to be prone to deception and lacking in transparency,"" he said in a s",1
2,14.0,3,13,"""This is another strong indication of the need for Congress to quickly pass the Honest Ads Act to bring transparency and accountability to online political advertisements.""",2
2,14.0,3,14,"Facebook's general counsel, Colin Stretch, testified in front of the Judiciary Committee alongside top lawyers from Google and Twitter, at the end of October about Russian manipulation on its platform.",1
2,14.0,3,15,"At the time, some lawmakers said that they would also like to see top executives from the firm appear before Congress.",0
2,14.0,3,16,"The social media platform has already been under increased scrutiny after it was revealed that Russian actors potentially linked to Russia spent $100,000 on political advertisements on the site during the presidential campaign.",1
2,14.0,3,17,Facebook has been cooperating with investigators.,1
2,14.0,3,18,The information about the ads was handed to Congress and special counsel Robert Mueller Robert Swan MuellerSasse: US should applaud choice of Mueller to lead Russia probe MORE for their investigations into Russian interference in the election.,2
2,15.0,2,t,Trump-linked Cambridge Analytica tapped 50M Facebook profiles,1
2,15.0,2,0,A data analysis firm employed by President Donald Trump's 2016 campaign tapped the Facebook profiles of more than 50 million users without their permission.,1
2,15.0,2,1,"The move allowed Cambridge Analytica to capitalize on the private social media activity of a large portion of the U.S. electorate, developing techniques that underpinned its work on President Trump's campaign in 2016, according to two major reports o",1
2,15.0,2,2,"One of the largest data leaks in Facebook history allowed Cambridge Analytica, which had ties to Trump campaign strategist Steve Bannon, to develop techniques that formed the basis of its work on the Trump campaign, The New York Times and The Guardia",1
2,15.0,2,3,"Facebook said it has suspended Cambridge Analytica- it has also suspended University of Cambridge psychology professor Aleksandr Kogan who created the harvesting app in question; and another individual, Christopher Wylie of Eunoia Technologies (previ",2
2,15.0,2,4,"Wylie, former Cambride Analytica worker, turned whistleblower has become a focal point in the illegitimate acquisitions of the 50million Facebook profiles and user data.",1
2,15.0,2,5,"Wylie, who is now just 28-years-old, and arguably a tech prodigy, told the Guardian he has a paper trail of the harvested 50million-user data, along with receipts, invoices, emails and legal letters - that all support how between June and August of 2",1
2,15.0,2,6,"Most damning of all, in 2014, he had a letter from Facebook's own lawyers admitting that Cambridge Analytica had acquired the data illegitimately.",1
2,15.0,2,7,"By opening up his records during the time of his employment with Cambridge Analytica, he is breaking a non-disclosure agreement and risks being sued.",2
2,15.0,2,8,"Additionally, he is breaking the confidence of Steve Bannon and Robert Mercer, the CEO of Cambridge Analytica.",1
2,15.0,2,9,"In 2014, Bannon had become a board member for Cambridge Analytica, and went on to become Trump's chief campaign strategist.",1
2,15.0,2,10,Facebook said it suspended Cambridge Analytica over allegations that it kept the improperly obtained user data after telling Facebook it had been deleted.,1
2,15.0,2,11,"In a blog post, Facebook explained that Cambridge Analytica had years ago received user data from a Facebook app that purported to be a psychological research tool, though the firm was not authorized to have the information.",1
2,15.0,2,12,"Cambridge Analytica later certified in 2015 that it had destroyed the information it had received, according to Facebook, although the social network said it received reports 'several days ago' that not all the data was deleted.",2
2,15.0,2,13,Facebook says it is investigating.,1
2,15.0,2,14,Cambridge Analytica denied wrongdoing in a statement.,2
2,15.0,2,15,"It said the parent company's SCL Elections unit hired Kogan to undertake 'a large scale research project in the U.S.,' but subsequently deleted all data it received from Kogan's company after learning that Kogan had obtained data in violation of Fac",2
2,15.0,2,16,"According to Cambridge Analytica's parent company, SCL Elections, the firm said none of Kogan's data was used in its 2016 election work for the 'avoidance of doubt.'",1
2,15.0,2,17,Kogan did not immediately reply to an emailed request for comment.,1
2,15.0,2,18,Wylie could not immediately be located.,1
2,15.0,2,19,"The Facebook blog post, written by deputy general counsel Paul Grewal, cited the 'public prominence' of Cambridge Analytica, called the alleged data retention an 'unacceptable violation of trust' and said the social network will take legal action if",1
2,15.0,3,t,Trump-linked Cambridge Analytica tapped 50M Facebook profiles,2
2,15.0,3,0,A data analysis firm employed by President Donald Trump's 2016 campaign tapped the Facebook profiles of more than 50 million users without their permission.,2
2,15.0,3,1,"The move allowed Cambridge Analytica to capitalize on the private social media activity of a large portion of the U.S. electorate, developing techniques that underpinned its work on President Trump's campaign in 2016, according to two major reports o",1
2,15.0,3,2,"One of the largest data leaks in Facebook history allowed Cambridge Analytica, which had ties to Trump campaign strategist Steve Bannon, to develop techniques that formed the basis of its work on the Trump campaign, The New York Times and The Guardia",2
2,15.0,3,3,"Facebook said it has suspended Cambridge Analytica- it has also suspended University of Cambridge psychology professor Aleksandr Kogan who created the harvesting app in question; and another individual, Christopher Wylie of Eunoia Technologies (previ",2
2,15.0,3,4,"Wylie, former Cambride Analytica worker, turned whistleblower has become a focal point in the illegitimate acquisitions of the 50million Facebook profiles and user data.",3
2,15.0,3,5,"Wylie, who is now just 28-years-old, and arguably a tech prodigy, told the Guardian he has a paper trail of the harvested 50million-user data, along with receipts, invoices, emails and legal letters - that all support how between June and August of 2",2
2,15.0,3,6,"Most damning of all, in 2014, he had a letter from Facebook's own lawyers admitting that Cambridge Analytica had acquired the data illegitimately.",2
2,15.0,3,7,"By opening up his records during the time of his employment with Cambridge Analytica, he is breaking a non-disclosure agreement and risks being sued.",2
2,15.0,3,8,"Additionally, he is breaking the confidence of Steve Bannon and Robert Mercer, the CEO of Cambridge Analytica.",1
2,15.0,3,9,"In 2014, Bannon had become a board member for Cambridge Analytica, and went on to become Trump's chief campaign strategist.",2
2,15.0,3,10,Facebook said it suspended Cambridge Analytica over allegations that it kept the improperly obtained user data after telling Facebook it had been deleted.,2
2,15.0,3,11,"In a blog post, Facebook explained that Cambridge Analytica had years ago received user data from a Facebook app that purported to be a psychological research tool, though the firm was not authorized to have the information.",1
2,15.0,3,12,"Cambridge Analytica later certified in 2015 that it had destroyed the information it had received, according to Facebook, although the social network said it received reports 'several days ago' that not all the data was deleted.",2
2,15.0,3,13,Facebook says it is investigating.,2
2,15.0,3,14,Cambridge Analytica denied wrongdoing in a statement.,3
2,15.0,3,15,"It said the parent company's SCL Elections unit hired Kogan to undertake 'a large scale research project in the U.S.,' but subsequently deleted all data it received from Kogan's company after learning that Kogan had obtained data in violation of Fac",2
2,15.0,3,16,"According to Cambridge Analytica's parent company, SCL Elections, the firm said none of Kogan's data was used in its 2016 election work for the 'avoidance of doubt.'",1
2,15.0,3,17,Kogan did not immediately reply to an emailed request for comment.,2
2,15.0,3,18,Wylie could not immediately be located.,2
2,15.0,3,19,"The Facebook blog post, written by deputy general counsel Paul Grewal, cited the 'public prominence' of Cambridge Analytica, called the alleged data retention an 'unacceptable violation of trust' and said the social network will take legal action if",2
2,15.0,3,t,Trump-linked Cambridge Analytica tapped 50M Facebook profiles,3
2,15.0,3,0,A data analysis firm employed by President Donald Trump's 2016 campaign tapped the Facebook profiles of more than 50 million users without their permission.,3
2,15.0,3,1,"The move allowed Cambridge Analytica to capitalize on the private social media activity of a large portion of the U.S. electorate, developing techniques that underpinned its work on President Trump's campaign in 2016, according to two major reports o",3
2,15.0,3,2,"One of the largest data leaks in Facebook history allowed Cambridge Analytica, which had ties to Trump campaign strategist Steve Bannon, to develop techniques that formed the basis of its work on the Trump campaign, The New York Times and The Guardia",3
2,15.0,3,3,"Facebook said it has suspended Cambridge Analytica- it has also suspended University of Cambridge psychology professor Aleksandr Kogan who created the harvesting app in question; and another individual, Christopher Wylie of Eunoia Technologies (previ",1
2,15.0,3,4,"Wylie, former Cambride Analytica worker, turned whistleblower has become a focal point in the illegitimate acquisitions of the 50million Facebook profiles and user data.",1
2,15.0,3,5,"Wylie, who is now just 28-years-old, and arguably a tech prodigy, told the Guardian he has a paper trail of the harvested 50million-user data, along with receipts, invoices, emails and legal letters - that all support how between June and August of 2",2
2,15.0,3,6,"Most damning of all, in 2014, he had a letter from Facebook's own lawyers admitting that Cambridge Analytica had acquired the data illegitimately.",3
2,15.0,3,7,"By opening up his records during the time of his employment with Cambridge Analytica, he is breaking a non-disclosure agreement and risks being sued.",3
2,15.0,3,8,"Additionally, he is breaking the confidence of Steve Bannon and Robert Mercer, the CEO of Cambridge Analytica.",2
2,15.0,3,9,"In 2014, Bannon had become a board member for Cambridge Analytica, and went on to become Trump's chief campaign strategist.",0
2,15.0,3,10,Facebook said it suspended Cambridge Analytica over allegations that it kept the improperly obtained user data after telling Facebook it had been deleted.,1
2,15.0,3,11,"In a blog post, Facebook explained that Cambridge Analytica had years ago received user data from a Facebook app that purported to be a psychological research tool, though the firm was not authorized to have the information.",1
2,15.0,3,12,"Cambridge Analytica later certified in 2015 that it had destroyed the information it had received, according to Facebook, although the social network said it received reports 'several days ago' that not all the data was deleted.",2
2,15.0,3,13,Facebook says it is investigating.,0
2,15.0,3,14,Cambridge Analytica denied wrongdoing in a statement.,1
2,15.0,3,15,"It said the parent company's SCL Elections unit hired Kogan to undertake 'a large scale research project in the U.S.,' but subsequently deleted all data it received from Kogan's company after learning that Kogan had obtained data in violation of Fac",2
2,15.0,3,16,"According to Cambridge Analytica's parent company, SCL Elections, the firm said none of Kogan's data was used in its 2016 election work for the 'avoidance of doubt.'",1
2,15.0,3,17,Kogan did not immediately reply to an emailed request for comment.,3
2,15.0,3,18,Wylie could not immediately be located.,2
2,15.0,3,19,"The Facebook blog post, written by deputy general counsel Paul Grewal, cited the 'public prominence' of Cambridge Analytica, called the alleged data retention an 'unacceptable violation of trust' and said the social network will take legal action if",2
2,15.0,3,t,Trump-linked Cambridge Analytica tapped 50M Facebook profiles,1
2,15.0,3,0,A data analysis firm employed by President Donald Trump's 2016 campaign tapped the Facebook profiles of more than 50 million users without their permission.,2
2,15.0,3,1,"The move allowed Cambridge Analytica to capitalize on the private social media activity of a large portion of the U.S. electorate, developing techniques that underpinned its work on President Trump's campaign in 2016, according to two major reports o",2
2,15.0,3,2,"One of the largest data leaks in Facebook history allowed Cambridge Analytica, which had ties to Trump campaign strategist Steve Bannon, to develop techniques that formed the basis of its work on the Trump campaign, The New York Times and The Guardia",2
2,15.0,3,3,"Facebook said it has suspended Cambridge Analytica- it has also suspended University of Cambridge psychology professor Aleksandr Kogan who created the harvesting app in question; and another individual, Christopher Wylie of Eunoia Technologies (previ",1
2,15.0,3,4,"Wylie, former Cambride Analytica worker, turned whistleblower has become a focal point in the illegitimate acquisitions of the 50million Facebook profiles and user data.",1
2,15.0,3,5,"Wylie, who is now just 28-years-old, and arguably a tech prodigy, told the Guardian he has a paper trail of the harvested 50million-user data, along with receipts, invoices, emails and legal letters - that all support how between June and August of 2",2
2,15.0,3,6,"Most damning of all, in 2014, he had a letter from Facebook's own lawyers admitting that Cambridge Analytica had acquired the data illegitimately.",1
2,15.0,3,7,"By opening up his records during the time of his employment with Cambridge Analytica, he is breaking a non-disclosure agreement and risks being sued.",1
2,15.0,3,8,"Additionally, he is breaking the confidence of Steve Bannon and Robert Mercer, the CEO of Cambridge Analytica.",2
2,15.0,3,9,"In 2014, Bannon had become a board member for Cambridge Analytica, and went on to become Trump's chief campaign strategist.",1
2,15.0,3,10,Facebook said it suspended Cambridge Analytica over allegations that it kept the improperly obtained user data after telling Facebook it had been deleted.,2
2,15.0,3,11,"In a blog post, Facebook explained that Cambridge Analytica had years ago received user data from a Facebook app that purported to be a psychological research tool, though the firm was not authorized to have the information.",1
2,15.0,3,12,"Cambridge Analytica later certified in 2015 that it had destroyed the information it had received, according to Facebook, although the social network said it received reports 'several days ago' that not all the data was deleted.",2
2,15.0,3,13,Facebook says it is investigating.,3
2,15.0,3,14,Cambridge Analytica denied wrongdoing in a statement.,1
2,15.0,3,15,"It said the parent company's SCL Elections unit hired Kogan to undertake 'a large scale research project in the U.S.,' but subsequently deleted all data it received from Kogan's company after learning that Kogan had obtained data in violation of Fac",1
2,15.0,3,16,"According to Cambridge Analytica's parent company, SCL Elections, the firm said none of Kogan's data was used in its 2016 election work for the 'avoidance of doubt.'",1
2,15.0,3,17,Kogan did not immediately reply to an emailed request for comment.,1
2,15.0,3,18,Wylie could not immediately be located.,0
2,15.0,3,19,"The Facebook blog post, written by deputy general counsel Paul Grewal, cited the 'public prominence' of Cambridge Analytica, called the alleged data retention an 'unacceptable violation of trust' and said the social network will take legal action if",1
2,15.0,3,t,Trump-linked Cambridge Analytica tapped 50M Facebook profiles,1
2,15.0,3,0,A data analysis firm employed by President Donald Trump's 2016 campaign tapped the Facebook profiles of more than 50 million users without their permission.,0
2,15.0,3,1,"The move allowed Cambridge Analytica to capitalize on the private social media activity of a large portion of the U.S. electorate, developing techniques that underpinned its work on President Trump's campaign in 2016, according to two major reports o",0
2,15.0,3,2,"One of the largest data leaks in Facebook history allowed Cambridge Analytica, which had ties to Trump campaign strategist Steve Bannon, to develop techniques that formed the basis of its work on the Trump campaign, The New York Times and The Guardia",1
2,15.0,3,3,"Facebook said it has suspended Cambridge Analytica- it has also suspended University of Cambridge psychology professor Aleksandr Kogan who created the harvesting app in question; and another individual, Christopher Wylie of Eunoia Technologies (previ",2
2,15.0,3,4,"Wylie, former Cambride Analytica worker, turned whistleblower has become a focal point in the illegitimate acquisitions of the 50million Facebook profiles and user data.",2
2,15.0,3,5,"Wylie, who is now just 28-years-old, and arguably a tech prodigy, told the Guardian he has a paper trail of the harvested 50million-user data, along with receipts, invoices, emails and legal letters - that all support how between June and August of 2",1
2,15.0,3,6,"Most damning of all, in 2014, he had a letter from Facebook's own lawyers admitting that Cambridge Analytica had acquired the data illegitimately.",1
2,15.0,3,7,"By opening up his records during the time of his employment with Cambridge Analytica, he is breaking a non-disclosure agreement and risks being sued.",2
2,15.0,3,8,"Additionally, he is breaking the confidence of Steve Bannon and Robert Mercer, the CEO of Cambridge Analytica.",2
2,15.0,3,9,"In 2014, Bannon had become a board member for Cambridge Analytica, and went on to become Trump's chief campaign strategist.",1
2,15.0,3,10,Facebook said it suspended Cambridge Analytica over allegations that it kept the improperly obtained user data after telling Facebook it had been deleted.,1
2,15.0,3,11,"In a blog post, Facebook explained that Cambridge Analytica had years ago received user data from a Facebook app that purported to be a psychological research tool, though the firm was not authorized to have the information.",0
2,15.0,3,12,"Cambridge Analytica later certified in 2015 that it had destroyed the information it had received, according to Facebook, although the social network said it received reports 'several days ago' that not all the data was deleted.",2
2,15.0,3,13,Facebook says it is investigating.,2
2,15.0,3,14,Cambridge Analytica denied wrongdoing in a statement.,1
2,15.0,3,15,"It said the parent company's SCL Elections unit hired Kogan to undertake 'a large scale research project in the U.S.,' but subsequently deleted all data it received from Kogan's company after learning that Kogan had obtained data in violation of Fac",1
2,15.0,3,16,"According to Cambridge Analytica's parent company, SCL Elections, the firm said none of Kogan's data was used in its 2016 election work for the 'avoidance of doubt.'",2
2,15.0,3,17,Kogan did not immediately reply to an emailed request for comment.,0
2,15.0,3,18,Wylie could not immediately be located.,2
2,15.0,3,19,"The Facebook blog post, written by deputy general counsel Paul Grewal, cited the 'public prominence' of Cambridge Analytica, called the alleged data retention an 'unacceptable violation of trust' and said the social network will take legal action if",1
2,16.0,3,t,Facebook faces new calls for regulation,2
2,16.0,3,0,Facebook faces new calls for regulation from within US Congress and was hit with questions about personal data safeguards after reports that a political consultant gained inappropriate access to 50 million users' data starting in 2014.,2
2,16.0,3,1,"Facebook disclosed the issue in a blog post on Friday, hours before media reports that conservative-leaning Cambridge Analytica, a data company known for its work on Donald Trump's 2016 presidential campaign, was given access to the data and may not ",3
2,16.0,3,2,"The scrutiny presented a new threat to Facebook's reputation, which was already under attack over Russia's alleged use of Facebook tools to sway American voters before and after the 2016 US elections.",2
2,16.0,3,3,"""It's clear these platforms can't police themselves,"" Democratic US Senator Amy Klobuchar tweeted.",2
2,16.0,3,4,"""They say 'trust us.'",2
2,16.0,3,5,"Mark Zuckerberg needs to testify before Senate Judiciary,"" she added, referring to Facebook's CEO and a committee she sits on.",2
2,16.0,3,6,"Facebook said the root of the problem was that researchers and Cambridge Analytica lied to it and abused its policies, but critics have thrown the blame at Facebook as well, demanding answers on behalf of users and calling for new regulation.",2
2,16.0,3,7,"Facebook insisted the data was misused but not stolen, because users gave permission, sparking a debate about what constitutes a hack that must be disclosed to customers.",2
2,16.0,3,8,"""The lid is being opened on the black box of Facebook's data practices, and the picture is not pretty,"" said Frank Pasquale, a University of Maryland law professor who has written about Silicon Valley's use of data.",2
2,16.0,3,9,Pasquale said Facebook's response that data had not technically been stolen seemed to obfuscate the central issue that data was apparently used in a way contrary to the expectations of users.,2
2,16.0,3,10,"Democratic US Senator Mark Warner said the episode bolstered the need for new regulations about internet advertising, describing the industry as the ""Wild West.""",2
2,16.0,3,11,"""Whether it's allowing Russians to purchase political ads, or extensive micro-targeting based on ill-gotten user data, it's clear that, left unregulated, this market will continue to be prone to deception and lacking in transparency,"" he said.",1
2,16.0,3,12,"With Republicans controlling the Senate's majority, though, it was not clear if Klobuchar and Warner would prevail.",2
2,16.0,3,13,"The New York Times and London's Observer reported that private information from more than 50 million Facebook users improperly ended up in the hands of Cambridge Analytica, and the information has not been deleted despite Facebook's demands beginnin",2
2,16.0,3,14,"Some 270,000 people allowed use of their data by a researcher, who scraped the data of all their friends as well, a move allowed by Facebook until 2015.",2
2,16.0,3,15,"The researcher sold the data to Cambridge, which was against Facebook rules, the newspapers said.",0
2,16.0,3,16,Cambridge Analytica worked on Trump's 2016 campaign.,2
2,16.0,3,17,"A Trump campaign official said, though, that it used Republican data sources, not Cambridge Analytica, for its voter information.",2
2,16.0,3,18,"Facebook, in a series of written statements, said its policies had been broken by Cambridge Analytica and researchers and that it was exploring legal action.",2
2,16.0,3,19,Cambridge Analytica in turn said it had deleted all the data and that the company supplying it had been responsible for obtaining it.,2
2,16.0,2,t,Facebook faces new calls for regulation,1
2,16.0,2,0,Facebook faces new calls for regulation from within US Congress and was hit with questions about personal data safeguards after reports that a political consultant gained inappropriate access to 50 million users' data starting in 2014.,1
2,16.0,2,1,"Facebook disclosed the issue in a blog post on Friday, hours before media reports that conservative-leaning Cambridge Analytica, a data company known for its work on Donald Trump's 2016 presidential campaign, was given access to the data and may not ",1
2,16.0,2,2,"The scrutiny presented a new threat to Facebook's reputation, which was already under attack over Russia's alleged use of Facebook tools to sway American voters before and after the 2016 US elections.",1
2,16.0,2,3,"""It's clear these platforms can't police themselves,"" Democratic US Senator Amy Klobuchar tweeted.",1
2,16.0,2,4,"""They say 'trust us.'",1
2,16.0,2,5,"Mark Zuckerberg needs to testify before Senate Judiciary,"" she added, referring to Facebook's CEO and a committee she sits on.",1
2,16.0,2,6,"Facebook said the root of the problem was that researchers and Cambridge Analytica lied to it and abused its policies, but critics have thrown the blame at Facebook as well, demanding answers on behalf of users and calling for new regulation.",1
2,16.0,2,7,"Facebook insisted the data was misused but not stolen, because users gave permission, sparking a debate about what constitutes a hack that must be disclosed to customers.",1
2,16.0,2,8,"""The lid is being opened on the black box of Facebook's data practices, and the picture is not pretty,"" said Frank Pasquale, a University of Maryland law professor who has written about Silicon Valley's use of data.",1
2,16.0,2,9,Pasquale said Facebook's response that data had not technically been stolen seemed to obfuscate the central issue that data was apparently used in a way contrary to the expectations of users.,1
