source_bias,id_event,id_article,id_sentence,sentence_text
1,1,11.0,13,"""Speaking to a press conference at his church service this Tuesday , Johnson refuse the accusations and declared that he will not resign ."""
1,1,11.0,13,"""Speaking to a imperativeness league at his church this Tuesday , Johnson denied the accusations and declared that he will not resign ."""
1,1,11.0,13,"""Speaking to a pressing conference at his church this Tuesday , Johnson denied the accusations and declared that he will not step down ."""
1,1,11.0,13,"""speak to a press conference at his church this Tuesday , Johnson denied the accusal and declared that he will not resign ."""
1,1,11.0,14,""" This allegement concerning this lady , this young girl , absolutely has no meritoriousness , these are unfounded accusations , totally , "" Johnson said ."""
1,1,11.0,14,""" This allegement concerning this lady , this young girl , absolutely has no merit , these are unfounded accusations , totally , "" Johnson said ."""
1,1,11.0,14,""" This allegation concerning this madam , this immature girl , absolutely has no merit , these are unfounded accusations , totally , "" Johnson said ."""
1,1,11.0,14,""" This allegation concerning this lady , this immature missy , absolutely has no merit , these are unfounded accusations , totally , "" Johnson said ."""
1,1,11.0,15,"""Following his apparent suicide , KyCIR write out a assertion , cited by the Washington Post , that the station was "" deeply sad "" to learn about Johnson 's death ."""
1,1,11.0,15,"""Following his apparent suicide , KyCIR issued a statement , quote by the Washington Post , that the station was "" deeply sad "" to learn about Johnson 's death ."""
1,1,11.0,15,"""Following his apparent suicide , KyCIR issued a command , cited by the Washington Post , that the station was "" deeply sad "" to learn about Johnson 's death ."""
1,1,11.0,15,"""Following his apparent suicide , KyCIR issued a statement , cited by the Washington Post , that the station was "" deeply sad "" to learn about Johnson 's death ."""
1,1,11.0,16,""" Our Kentucky Center for Investigative Reporting secrete a report on Johnson this hebdomad ."""
1,1,11.0,16,""" Our Kentucky Center for Investigative Reporting unfreeze a report on Johnson this hebdomad ."""
1,1,11.0,16,""" Our Kentucky Center for Investigative Reporting unloosen a write up on Johnson this week ."""
1,1,11.0,16,""" Our Kentucky Center for Investigative Reporting secrete a report on Johnson this calendar week ."""
1,1,11.0,17,"""Our heading , as always , is to provide the public with fact - based , un3 reporting and hold public officials accountable for their actions , "" the statement read ."""
1,1,11.0,17,"""Our aim , as always , is to ply the public with fact - based , un3 reporting and hold public officials accountable for their actions , "" the statement read ."""
1,1,11.0,17,"""Our aim , as always , is to provide the public with fact - based , un3 reporting and hold public officials accountable for their actions , "" the affirmation read ."""
1,1,11.0,17,"""Our aim , as always , is to provide the public with fact - found , un3 reporting and hold public officials accountable for their actions , "" the statement read ."""
1,1,11.0,18,"""READ MORE : Trump Should reconcile Over Accusations of Sexual Misconduct - US senator"""
1,1,11.0,18,"""interpret MORE : Trump Should Resign Over Accusations of Sexual Misconduct - US senator"""
1,1,11.0,18,"""READ MORE : Trump Should resign Over Accusations of Sexual Misconduct - US senator"""
1,1,11.0,18,"""learn MORE : Trump Should Resign Over Accusations of Sexual Misconduct - US senator"""
1,1,11.0,19,"""Kentucky 's Governor Matt Bevin tweeted that he was "" sadden to get a line "" about the lawmaker 's death ."""
1,1,11.0,19,"""Kentucky 's Governor Matt Bevin nip that he was "" saddened to hear "" about the lawmaker 's demise ."""
1,1,11.0,19,"""Kentucky 's Governor Matt Bevin tweeted that he was "" sadden to hear "" about the lawmaker 's destruction ."""
1,1,11.0,19,"""Kentucky 's Governor Matt Bevin twinge that he was "" saddened to listen "" about the lawmaker 's death ."""
1,2,12.0,t,"""Trump crusade consultant took data about millions of exploiter without their knowledge"""
1,2,12.0,t,"""cornet campaign consultant pack data about millions of users without their knowledge"""
1,2,12.0,t,"""Trump campaign consultant took information about millions of substance abuser without their knowledge"""
1,2,12.0,t,"""Trump campaign consultant took data about gazillion of users without their noesis"""
1,2,12.0,0,"""Facebook 's recent suspension of Cambridge Analytica , a data analytics firm that played a key role in President Trump 's 2016 campaign , highlights the rapid boost of a company that claimed it had reach out new heights in marrying the art of political pers"""
1,2,12.0,0,"""Facebook 's recent suspension of Cambridge Analytica , a data analytics firm that played a key role in President Trump 's 2016 campaign , highlights the rapid rise of a company that claimed it had reached new heights in wed the art of political pers"""
1,2,12.0,0,"""Facebook 's recent suspension of Cambridge Analytica , a data point analytics firm that played a key role in President Trump 's 2016 campaign , play up the rapid rise of a company that claimed it had reached new heights in marrying the art of political pers"""
1,2,12.0,0,"""Facebook 's recent suspension of Cambridge Analytica , a data analytics firm that played a key role in President Trump 's 2016 political campaign , highlights the rapid rise of a company that claimed it had reached new heights in marrying the art of political pers"""
1,2,12.0,1,"""Four years after the company began offering Republican political campaigner the promise of groundbreaking ceremony tools for delivering political messages tailored to the psychological traits of voters , serious questions remain about its tactics and effective"""
1,2,12.0,1,"""Four years after the company began offering Republican political candidates the promise of groundbreaking tools for delivering political messages tailored to the psychological traits of elector , serious questions remain about its tactics and effective"""
1,2,12.0,1,"""Four years after the company began offering republican political candidates the promise of groundbreaking tools for delivering political messages tailored to the psychological traits of voters , serious motion remain about its tactics and effective"""
1,2,12.0,1,"""Four years after the company began offering Republican political candidates the hope of groundbreaking tools for delivering political messages tailored to the psychological traits of voters , unplayful questions remain about its tactics and effective"""
1,2,12.0,2,"""What is clear is that the service of process Cambridge Analytica offered are increasingly coveted by modern political campaigns ."""
1,2,12.0,2,"""What is clear is that the services Cambridge Analytica offered are increasingly covet by modern political campaigns ."""
1,2,12.0,2,"""What is clear is that the services Cambridge Analytica offer are increasingly coveted by modern political crusade ."""
1,2,12.0,3,"""Yet Facebook user had few indications of how their personal data was collected , refashioned and deployed on behalf of candidates ."""
1,2,12.0,3,"""Yet Facebook drug user had few indications of how their personal data was collected , refashioned and deployed on behalf of candidates ."""
1,2,12.0,3,"""Yet Facebook users had few indications of how their personal data was collected , refashioned and deploy on behalf of candidates ."""
1,2,12.0,3,"""Yet Facebook users had few indicant of how their personal data was collected , refashioned and deployed on behalf of campaigner ."""
1,2,12.0,4,"""A Cambridge University professor working for Cambridge Analytica in 2014 created an app , called Thisisyourdigitallife , that offered personality predictions and billed itself on Facebook as "" a research app habituate by psychologists . """
1,2,12.0,4,"""A Cambridge University professor working for Cambridge Analytica in 2014 make an app , called Thisisyourdigitallife , that offered personality predictions and charge itself on Facebook as "" a research app used by psychologists . """
1,2,12.0,4,"""A Cambridge University professor working for Cambridge Analytica in 2014 created an app , called Thisisyourdigitallife , that provide personality predictions and billed itself on Facebook as "" a research app used by psychologists . """
1,2,12.0,4,"""A Cambridge University professor working for Cambridge Analytica in 2014 created an app , called Thisisyourdigitallife , that put up personality predictions and billed itself on Facebook as "" a research app used by psychologists . """
1,2,12.0,5,"""The professor , a Russian American named Aleksandr Kogan , used the app to gain admittance to demographic information - including the names of users , their "" likes , "" friend lists , and other data ."""
1,2,12.0,5,"""The professor , a Russian American named Aleksandr Kogan , used the app to gain access to demographic information - including the names of users , their "" likes , "" friend lists , and other data ."""
1,2,12.0,5,"""The professor , a Russian American named Aleksandr Kogan , used the app to pull ahead access to demographic information - including the names of users , their "" likes , "" friend lists , and other information ."""
1,2,12.0,5,"""The professor , a Russian American call Aleksandr Kogan , used the app to gain access to demographic information - including the names of users , their "" likes , "" friend lists , and other data ."""
1,2,12.0,6,"""Once obtained by Cambridge Analytica , political campaign could use those profiles to target users with highly tailored substance , ads or fundraising requests ."""
1,2,12.0,6,"""Once obtained by Cambridge Analytica , political campaigns could practice those profiles to target users with highly tailored messages , ads or fundraising asking ."""
1,2,12.0,6,"""Once find by Cambridge Analytica , political campaigns could use those profiles to target users with highly tailored messages , ads or fundraising requests ."""
1,2,12.0,6,"""Once receive by Cambridge Analytica , political campaigns could use those profiles to target users with highly tailored messages , ads or fundraising requests ."""
1,2,12.0,7,"""Facebook suppose 270,000 people download the app ."""
1,2,12.0,7,"""Facebook said 270,000 hoi polloi downloaded the app ."""
1,2,12.0,7,"""Facebook aver 270,000 people download the app ."""
1,2,12.0,7,"""Facebook said 270,000 multitude download the app ."""
1,2,12.0,8,"""But people familiar with how such systems body of work - including a former Cambridge Analytica employee - said the app would have given Cambridge access to information on the friends of each of those people , a number that almost certainly reached into the triiodothyronine"""
1,2,12.0,8,"""But hoi polloi familiar with how such systems work - including a former Cambridge Analytica employee - said the app would have return Cambridge access to information on the friends of each of those hoi polloi , a number that almost certainly reached into the t"""
1,2,12.0,8,"""But mass familiar with how such systems work - including a former Cambridge Analytica employee - said the app would have given Cambridge access to information on the friends of each of those mass , a number that almost certainly reached into the t"""
1,2,12.0,8,"""But hoi polloi familiar with how such systems work - including a former Cambridge Analytica employee - said the app would have given Cambridge access to information on the friends of each of those hoi polloi , a number that almost certainly touch into the t"""
1,2,12.0,9,"""The Observer of London and the New York Times reported Saturday that Cambridge Analytica had gained memory access to information on 50 million Facebook users , citing internal papers and interviews with former employees and associates ."""
1,2,12.0,9,"""The Observer of London and the New York Times reported Saturday that Cambridge Analytica had gained access to information on 50 million Facebook users , citing internal documents and interviews with former employees and associate degree ."""
1,2,12.0,9,"""The Observer of London and the New York Times reported Saturday that Cambridge Analytica had gained access to entropy on 50 million Facebook users , citing internal documents and interviews with former employees and associates ."""
1,2,12.0,9,"""The Observer of London and the New York Times describe Saturday that Cambridge Analytica had gained access to information on 50 million Facebook users , citing internal documents and interviews with former employees and associates ."""
1,2,12.0,10,"""Facebook declined to affirm or refuse this number ."""
1,2,12.0,10,"""Facebook declined to sustain or refuse this number ."""
1,2,12.0,10,"""Facebook declined to reassert or refuse this number ."""
1,2,12.0,10,"""Facebook pass up to sustain or deny this number ."""
1,2,12.0,11,"""It issued a statement noting its past actions to limit access to this variety of personal information , which , until change were made in 2014 and 2015 , was routinely available about any users who did not explicitly act to prevent the release of what "" l"""
1,2,12.0,11,"""It issued a statement noting its past actions to limit access to this kind of personal information , which , until changes were made in 2014 and 2015 , was routinely available about any drug user who did not explicitly act to prevent the release of what "" l"""
1,2,12.0,11,"""It issued a statement noting its past actions to limit admission to this kind of personal information , which , until changes were made in 2014 and 2015 , was routinely available about any users who did not explicitly act to forbid the release of what "" l"""
1,2,12.0,11,"""It issued a statement noting its past actions to limit access to this kind of personal information , which , until changes were clear in 2014 and 2015 , was routinely available about any users who did not explicitly act to prevent the release of what "" l"""
1,2,12.0,12,""" In 2014 , after hearing feedback from the Facebook community , we made an update to ensure that each individual decides what information they want to share about themselves , including their friend list , "" the statement read ."""
1,2,12.0,12,""" In 2014 , after hearing feedback from the Facebook community , we induce an update to ensure that each person decides what information they want to share about themselves , including their friend list , "" the statement order ."""
1,2,12.0,12,""" In 2014 , after hearing feedback from the Facebook residential area , we made an update to ensure that each person decides what information they want to share about themselves , including their friend list , "" the statement allege ."""
1,2,12.0,12,""" In 2014 , after hearing feedback from the Facebook community , we made an update to insure that each person decides what information they want to share about themselves , including their friend list , "" the statement said ."""
1,2,12.0,13,"""Facebook on Friday banned Kogan , the parent companionship of Cambridge Analytica and a former Cambridge employee for improperly sharing the data and give out to destroy it after concerns arose about it in 2015 ."""
1,2,12.0,13,"""Facebook on Friday banned Kogan , the parent company of Cambridge Analytica and a former Cambridge employee for improperly sharing the data and failing to destroy it after concerns rise up about it in 2015 ."""
1,2,12.0,13,"""Facebook on Friday banned Kogan , the parent troupe of Cambridge Analytica and a former Cambridge employee for improperly sharing the information and failing to destroy it after concerns arose about it in 2015 ."""
1,2,12.0,13,"""Facebook on Friday banned Kogan , the parent company of Cambridge Analytica and a former Cambridge employee for improperly sharing the data and failing to destroy it after concerns come up about it in 2015 ."""
1,2,12.0,14,"""Facebook had asked the parties back then to certify they would not abuse datum , but it did not take further activeness beyond that warning ."""
1,2,12.0,14,"""Facebook had take the parties back then to certify they would not abuse data , but it did not take further action beyond that monition ."""
1,2,12.0,14,"""Facebook had asked the company back then to certify they would not abuse data , but it did not take further legal action beyond that warning ."""
1,2,12.0,14,"""Facebook had asked the parties back then to evidence they would not abuse data , but it did not take further activity beyond that warning ."""
1,2,12.0,15,"""Despite Facebook 's vexation in 2015 , the social network bear on to work with Cambridge Analytica ."""
1,2,12.0,15,"""Despite Facebook 's concerns in 2015 , the societal network stay on to work with Cambridge Analytica ."""
1,2,12.0,15,"""Despite Facebook 's concerns in 2015 , the social electronic network continued to make for with Cambridge Analytica ."""
1,2,12.0,15,"""Despite Facebook 's concerns in 2015 , the societal network keep to work with Cambridge Analytica ."""
1,2,12.0,16,"""During the presidential election , Facebook employees assisting Donald Trump 's digital operation worked in the same federal agency as Cambridge Analytica actor , according to a video by the BBC ."""
1,2,12.0,16,"""During the presidential election , Facebook employees assisting Donald Trump 's digital surgical process worked in the same office as Cambridge Analytica workers , according to a video by the BBC ."""
1,2,12.0,16,"""During the presidential election , Facebook employees assisting Donald Trump 's digital surgery worked in the same office as Cambridge Analytica workers , according to a video by the BBC ."""
1,2,12.0,16,"""During the presidential election , Facebook employees assisting Donald Trump 's digital operation worked in the same billet as Cambridge Analytica actor , according to a video by the BBC ."""
1,2,12.0,17,"""One former Cambridge employee , Joseph Chancellor , continues to work at Facebook as a user - experience investigator , according to Facebook 's public website ."""
1,2,12.0,17,"""One former Cambridge employee , Joseph Chancellor , preserve to work at Facebook as a user - experience researcher , according to Facebook 's public website ."""
1,2,12.0,17,"""One former Cambridge employee , Joseph Chancellor , continues to work at Facebook as a user - experience researcher , harmonize to Facebook 's public website ."""
1,2,12.0,17,"""One former Cambridge employee , Joseph Chancellor , go along to work at Facebook as a user - experience researcher , according to Facebook 's public website ."""
1,2,12.0,18,"""Some critics said Facebook 's actions on Friday were an insufficient reception to a far - reaching data grab that had informed the decision - devising of multiple political operations ."""
1,2,12.0,18,"""Some critics said Facebook 's natural process on Friday were an insufficient response to a far - reaching data grab that had informed the decision - devising of multiple political operations ."""
1,2,12.0,18,"""Some critics said Facebook 's actions on Friday were an insufficient reaction to a far - arrive at data grab that had informed the decision - making of multiple political operations ."""
1,2,12.0,18,"""Some critic said Facebook 's activeness on Friday were an insufficient response to a far - reaching data grab that had informed the decision - making of multiple political operations ."""
1,2,12.0,19,"""Trump 's safari paid Cambridge Analytica at least $ 6 million for data point analysis in the final five months of a close election ."""
1,2,12.0,19,"""Trump 's campaign pay off Cambridge Analytica at least $ 6 million for data analysis in the final five months of a near election ."""
1,2,12.0,19,"""Trump 's hunting expedition paid Cambridge Analytica at least $ 6 million for data analysis in the final five month of a close election ."""
1,2,12.0,19,"""Trump 's campaign paid Cambridge Analytica at least $ 6 million for data analysis in the final five months of a nigh election ."""
1,2,13.0,t,"""Data Firm link up to Trump Campaign peach Business With Russians"""
1,2,13.0,t,"""Data Firm Tied to Trump effort sing Business With Russians"""
1,2,13.0,t,"""Data Firm attach to Trump Campaign blab out Business With Russians"""
1,2,13.0,t,"""Data Firm link up to Trump safari Talked Business With Russians"""
1,2,13.0,0,"""Lukoil was interested in how data was used to target American voter , according to two former company insiders who said there were at least three confluence with Lukoil executives in London and Turkey ."""
1,2,13.0,0,"""Lukoil was interested in how information was used to target American voters , according to two former company insiders who said there be at least three meetings with Lukoil executives in London and Turkey ."""
1,2,13.0,0,"""Lukoil was interested in how data was used to target American voters , according to two former party insider who said there were at least three meetings with Lukoil executives in London and Turkey ."""
1,2,13.0,0,"""Lukoil was interested in how data was used to target American voters , harmonise to two former company insiders who said there were at least three meetings with Lukoil executives in London and Turkey ."""
1,2,13.0,1,"""SCL and Lukoil denied that the talks represent political in nature , and SCL also said there represent no meetings in London ."""
1,2,13.0,1,"""SCL and Lukoil denied that the talks were political in nature , and SCL also said there were no meeting in London ."""
1,2,13.0,1,"""SCL and Lukoil denied that the talks were political in nature , and SCL also suppose there were no encounter in London ."""
1,2,13.0,1,"""SCL and Lukoil denied that the talks were political in nature , and SCL also said there were no group meeting in London ."""
1,2,13.0,2,"""The contacts took place as Cambridge Analytica was building a roster of Republican political client in the United States - and harvesting the Facebook profiles of over 50 million users to develop tools it said could analyze voters ' conduct ."""
1,2,13.0,2,"""The contacts took place as Cambridge Analytica was progress a roster of Republican political clients in the United States - and harvesting the Facebook profiles of over 50 million users to get tools it said could analyze voters ' behavior ."""
1,2,13.0,2,"""The contacts took place as Cambridge Analytica was ramp up a roster of Republican political clients in the United States - and harvesting the Facebook profiles of over 50 million substance abuser to develop tools it said could analyze voters ' behavior ."""
1,2,13.0,2,"""The contacts need place as Cambridge Analytica was building a roster of Republican political clients in the United States - and glean the Facebook profiles of over 50 million users to develop tools it said could analyze voters ' behavior ."""
1,2,13.0,3,"""Cambridge Analytica also included extensive questions about Russia 's president , Vladimir V. Putin , in sight it was carrying out in American nidus groups in 2014 ."""
1,2,13.0,3,"""Cambridge Analytica also included extensive questions about Russia 's chair , Vladimir V. Putin , in surveys it was contain out in American focus groups in 2014 ."""
1,2,13.0,3,"""Cambridge Analytica also included extensive questions about Russia 's president , Vladimir V. Putin , in survey it was express out in American focus groups in 2014 ."""
1,2,13.0,3,"""Cambridge Analytica also included extensive questions about Russia 's president , Vladimir V. Putin , in surveys it was have a bun in the oven out in American focus groups in 2014 ."""
1,2,13.0,4,"""It is not clear what - or which client - prompted the line of questioning , which asked for views on topics ranging from Mr. Putin 's popularity to Russian expansionism ."""
1,2,13.0,4,"""It is not clear what - or which client - move the line of questioning , which asked for views on topics ranging from Mr. Putin 's popularity to Russian expansionism ."""
1,2,13.0,4,"""It is not clear what - or which client - prompted the line of questioning , which take for views on topics stray from Mr. Putin 's popularity to Russian expansionism ."""
1,2,13.0,4,"""It is not clear what - or which client - prompted the line of inquiring , which asked for views on topics ranging from Mr. Putin 's popularity to Russian expansionism ."""
1,2,13.0,5,"""On two promotional documents obtained by The New York Times , SCL aver it did line in Russia ."""
1,2,13.0,5,"""On two promotional documents find by The New York Times , SCL said it did business in Russia ."""
1,2,13.0,5,"""On two promotional documents obtained by The New York Times , SCL enunciate it did business in Russia ."""
1,2,13.0,5,"""On two promotional papers obtained by The New York Times , SCL order it did business in Russia ."""
1,2,13.0,6,"""In both document , the country is highlighted on world maps that specify the location of SCL clients , with one of the maps take down that the clients were for the firm 's elections division ."""
1,2,13.0,6,"""In both documents , the country is highlighted on human race maps that specify the location of SCL clients , with one of the maps noting that the clients were for the house 's elections division ."""
1,2,13.0,6,"""In both documents , the country is highlighted on world maps that specify the position of SCL clients , with one of the maps noting that the clients were for the firm 's elections naval division ."""
1,2,13.0,6,"""In both documents , the country is highlighted on world function that specify the location of SCL customer , with one of the function noting that the customer were for the firm 's elections division ."""
1,2,13.0,7,"""In a statement , SCL said an employee had fare "" commercial work "" about 25 years ago "" for a private company in Russia . """
1,2,13.0,7,"""In a statement , SCL said an employee had done "" commercial oeuvre "" about 25 class ago "" for a private company in Russia . """
1,2,13.0,7,"""In a statement , SCL aver an employee had done "" commercial work "" about 25 twelvemonth ago "" for a private company in Russia . """
1,2,13.0,7,"""In a command , SCL said an employee had done "" commercial work "" about 25 years ago "" for a private companionship in Russia . """
1,2,13.0,8,"""Cambridge Analytica has been a political flash point since its function in the Trump campaign attracted examination after the election ."""
1,2,13.0,8,"""Cambridge Analytica has been a political flash point since its role in the Trump run draw in scrutiny after the election ."""
1,2,13.0,8,"""Cambridge Analytica has been a political flash point since its use in the Trump campaign attracted scrutiny after the election ."""
1,2,13.0,8,"""Cambridge Analytica has been a political flash head since its role in the Trump campaign draw scrutiny after the election ."""
1,2,13.0,9,"""While Mr. Nix 's firm call on over some records to the House Permanent Select Committee on Intelligence during its probe of Russian interference , Democrats on the committee want a fuller review ."""
1,2,13.0,9,"""While Mr. Nix 's firm turned over some records to the House Permanent Select Committee on Intelligence during its investigating of Russian interference , Democrats on the committee want a fuller review ."""
1,2,13.0,9,"""While Mr. Nix 's firm turned over some records to the House Permanent Select Committee on Intelligence during its investigation of Russian intervention , Democrats on the committee want a full review ."""
1,2,13.0,9,"""While Mr. Nix 's firm sour over some records to the House Permanent Select Committee on Intelligence during its investigation of Russian interference , Democrats on the committee desire a fuller review ."""
1,2,13.0,10,""" It is imperative to interview a broader reach of individuals employed by or linked to Cambridge Analytica , "" they said in a report this calendar month ."""
1,2,13.0,10,""" It is imperative to question a wide range of individuals employed by or linked to Cambridge Analytica , "" they said in a report this month ."""
1,2,13.0,10,""" It is imperative to interview a broader range of someone employed by or join to Cambridge Analytica , "" they said in a report this month ."""
1,2,13.0,10,""" It is imperative to question a broader range of individuals employed by or linked to Cambridge Analytica , "" they said in a report this calendar month ."""
1,2,13.0,11,"""Asked about the Russian oil company , a spokesman for SCL said that in 2014 the firm 's commercial division "" discussed helping Lukoil Turkey better absorb with its loyalty - card customers at gas stations . """
1,2,13.0,11,"""Asked about the Russian oil company , a spokesman for SCL said that in 2014 the firm 's commercial division "" discussed helping Lukoil Turkey better engage with its trueness - card client at gas stations . """
1,2,13.0,11,"""enquire about the Russian oil company , a spokesman for SCL said that in 2014 the firm 's commercial division "" discussed helping Lukoil Turkey better engage with its trueness - card customers at gas stations . """
1,2,13.0,11,"""Asked about the Russian oil company , a spokesman for SCL said that in 2014 the firm 's commercial sectionalization "" discussed assist Lukoil Turkey better engage with its loyalty - card customers at gas stations . """
1,2,13.0,12,"""The spokesman suppose SCL was not ultimately employ ."""
1,2,13.0,12,"""The spokesman tell SCL was not ultimately hired ."""
1,2,13.0,12,"""The spokesman enjoin SCL was not ultimately hired ."""
1,2,13.0,12,"""The spokesman said SCL was not ultimately take ."""
1,2,13.0,13,"""Arash Repac , chief executive director of Lukoil Eurasia Petrol , offered a different explanation for the talks ."""
1,2,13.0,13,"""Arash Repac , chief executive of Lukoil Eurasia Petrol , offered a unlike explanation for the talks ."""
1,2,13.0,13,"""Arash Repac , chief administrator of Lukoil Eurasia Petrol , offered a different explanation for the talks ."""
1,2,13.0,13,"""Arash Repac , chief executive of Lukoil Eurasia Petrol , offered a different explanation for the lecture ."""
1,2,13.0,14,"""He said that a meeting he attended with SCL in Turkey postulate a promotional effort with local soccer teams ."""
1,2,13.0,14,"""He said that a meeting he attended with SCL in Turkey involved a promotional campaign with local soccer team ."""
1,2,13.0,14,"""He said that a meeting he attended with SCL in Turkey involved a promotional campaign with local soccer teams ."""
1,2,13.0,14,"""He said that a meeting he attend to with SCL in Turkey involved a promotional military campaign with local soccer teams ."""
1,2,13.0,15,""" We needed somebody to pass us with the customer data that we were roll up , "" he wrote in response to a question from The Times ."""
1,2,13.0,15,""" We needed somebody to draw us with the client data that we were collecting , "" he wrote in response to a question from The Times ."""
1,2,13.0,15,""" We needed somebody to guide us with the customer data point that we were amass , "" he wrote in response to a question from The Times ."""
1,2,13.0,15,""" We needed somebody to maneuver us with the customer data that we were roll up , "" he wrote in response to a question from The Times ."""
1,2,13.0,16,""" Even though our political campaign went ahead , we make up one's mind not to cooperate with SCL ."""
1,2,13.0,16,""" Even though our military campaign went ahead , we decided not to collaborate with SCL ."""
1,2,13.0,16,""" Even though our campaign go bad ahead , we decided not to get together with SCL ."""
1,2,13.0,16,""" Even though our movement went ahead , we resolve not to cooperate with SCL ."""
1,2,13.0,17,"""No contract bridge were sign . """
1,2,13.0,17,"""No contract bridge were signal . """
1,2,13.0,17,"""No contract bridge were ratify . """
1,2,13.0,17,"""No contract were signalize . """
1,2,13.0,18,"""But Christopher Wylie , who helped found Cambridge Analytica and develop the ship's company 's voter - profiling technology , said Lukoil showed interest in how the ship's company used data to tailor messaging to American voters ."""
1,2,13.0,18,"""But Christopher Wylie , who helped found Cambridge Analytica and develop the party 's voter - profiling technology , said Lukoil showed interest in how the party used data to tailor messaging to American elector ."""
1,2,13.0,18,"""But Christopher Wylie , who helped found Cambridge Analytica and develop the company 's voter - profiling technology , said Lukoil showed interest in how the company used data to tailor messaging to American elector ."""
1,2,13.0,18,"""But Christopher Wylie , who helped institute Cambridge Analytica and develop the company 's voter - profiling technology , said Lukoil showed interest group in how the company used data to tailor messaging to American voters ."""
1,2,13.0,19,""" I retrieve being super confused , "" say Mr. Wylie , who took part in one of the Lukoil meetings ."""
1,2,13.0,19,""" I remember being super confused , "" enunciate Mr. Wylie , who took part in one of the Lukoil get together ."""
1,2,13.0,19,""" I remember being super confused , "" said Mr. Wylie , who charter constituent in one of the Lukoil meetings ."""
1,2,13.0,19,""" I remember being super confused , "" suppose Mr. Wylie , who took percentage in one of the Lukoil meetings ."""
1,2,14.0,t,"""Senate Judiciary Dem call on Zuckerberg to testify before citizens committee"""
1,2,14.0,t,"""Senate Judiciary Dem call off on Zuckerberg to take the stand before committee"""
1,2,14.0,t,"""Senate Judiciary Dem hollo on Zuckerberg to testify before citizens committee"""
1,2,14.0,t,"""Senate Judiciary Dem hollo on Zuckerberg to testify before commission"""
1,2,14.0,0,"""Sen. Amy Klobuchar Amy Jean KlobucharOvernight Health Care : Trump eases rules on insurance outside ObamaCare | HHS office on religious rights gets 300 complaints in a month | GOP chair eyes opioid bill suffrage by Memorial Day Overnight Regulation : Trump"""
1,2,14.0,0,"""Sen. Amy Klobuchar Amy Jean KlobucharOvernight Health Care : Trump eases rules on policy outside ObamaCare | HHS office on religious rights gets 300 complaints in a month | GOP chair eyes opioid bill vote by Memorial Day Overnight Regulation : Trump"""
1,2,14.0,0,"""Sen. Amy Klobuchar Amy Jean KlobucharOvernight Health Care : Trump eases rules on insurance outside ObamaCare | HHS office on religious rights gets 300 complaints in a month | GOP chair eyes opioid bill balloting by Memorial Day Overnight Regulation : Trump"""
1,2,14.0,0,"""Sen. Amy Klobuchar Amy Jean KlobucharOvernight Health Care : Trump eases rules on insurance outside ObamaCare | HHS office on religious rights gets 300 complaints in a month | GOP chairman optic opioid bill vote by Memorial Day Overnight Regulation : Trump"""
1,2,14.0,1,""" Facebook breach : This is a major breach that must be investigate ."""
1,2,14.0,1,""" Facebook falling out : This is a major falling out that must be inquire ."""
1,2,14.0,1,""" Facebook rupture : This is a major rupture that must be investigated ."""
1,2,14.0,2,"""It 's clear these chopine ca n't patrol themselves ."""
1,2,14.0,2,"""It 's clear these weapons platform ca n't police themselves ."""
1,2,14.0,2,"""It 's clear these platform ca n't patrol themselves ."""
1,2,14.0,2,"""It 's clear these chopine ca n't police themselves ."""
1,2,14.0,3,"""I 've called for more transparence & answerableness for online political ads ."""
1,2,14.0,3,"""I 've called for more than transparency & accountability for online political ads ."""
1,2,14.0,3,"""I 've called for more transparentness & accountability for online political advertizement ."""
1,2,14.0,3,"""I 've called for more transparency & answerableness for online political ads ."""
1,2,14.0,4,"""They sound out "" swear us . """
1,2,14.0,4,"""They aver "" desire us . """
1,2,14.0,4,"""They enounce "" intrust us . """
1,2,14.0,5,"""Mark Zuckerberg ask to bear witness before Senate Judiciary , "" Klobuchar , a member of the committee , wrote on Twitter ."""
1,2,14.0,5,"""Mark Zuckerberg needs to testify before Senate Judiciary , "" Klobuchar , a appendage of the commission , wrote on Twitter ."""
1,2,14.0,5,"""Mark Zuckerberg needs to show before Senate Judiciary , "" Klobuchar , a member of the committee , write on Twitter ."""
1,2,14.0,5,"""Mark Zuckerberg needs to prove before Senate Judiciary , "" Klobuchar , a member of the commission , wrote on Twitter ."""
1,2,14.0,6,"""Her comment came in response to the intelligence that   Cambridge Analytica , the data firm used by the Trump campaign , obtained private information of more than 50 million people without their permit for campaign uses ."""
1,2,14.0,6,"""Her comment came in response to the news that   Cambridge Analytica , the data firm used by the Trump movement , obtained private information of more than 50 million people without their permission for movement uses ."""
1,2,14.0,6,"""Her comment amount in response to the news that   Cambridge Analytica , the data firm used by the Trump cause , obtained private information of more than 50 million people without their permission for cause uses ."""
1,2,14.0,6,"""Her comment came in reaction to the news that   Cambridge Analytica , the data firm used by the Trump campaign , obtained private information of more than 50 million people without their permission for campaign uses ."""
1,2,14.0,7,"""It was also reported that senior members of Cambridge Analytica met with Russian business administrator ahead of the 2016 campaign ."""
1,2,14.0,7,"""It was also reported that senior penis of Cambridge Analytica met with Russian business executives ahead of the 2016 campaign ."""
1,2,14.0,7,"""It was also reported that senior members of Cambridge Analytica met with Russian business executives ahead of the 2016 run ."""
